Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,artist,bpm,genre,is_hit,artist_name
,,,,Non Je Ne Regrette Rien - Ao Vivo,,172332.0,,0.348,0.393,,-11.108,,0.0392,0.339,0.0,0.947,0.164,,,,Cássia Eller,108.448,mpb,0.0,
,,,,Ai Que Saudade D'Ocê - Ao Vivo,,195133.0,,0.507,0.399,,-12.533,,0.0282,0.82,0.000432,0.639,0.327,,,,Geraldo Azevedo,106.256,mpb,0.0,
,,,,Diáspora,,243977.0,,0.454,0.455,,-13.277,,0.0703,0.731,0.00409,0.0738,0.539,,,,Tribalistas,106.403,mpb,0.0,
,,,,A Pedra Mais Alta,,231160.0,,0.691,0.455,,-10.348,,0.0288,0.873,0.00283,0.139,0.378,,,,O Teatro Mágico,101.022,mpb,0.0,
,,,,Por Onde Andei - Ao Vivo Em São Paulo / 2007,,239520.0,,0.385,0.824,,-6.891,,0.0524,0.178,0.0,0.756,0.749,,,,Nando Reis,177.73,mpb,0.0,
,,,,Como Dizia O Mestre,,171666.0,,0.579,0.477,,-9.784,,0.0327,0.137,0.0,0.0765,0.398,,,,Benito Di Paula,87.092,mpb,0.0,
,,,,Amar é...,,270480.0,,0.418,0.579,,-8.883,,0.0298,0.243,0.0,0.177,0.632,,,,Roupa Nova,203.458,mpb,0.0,
,,,,Sonho Meu - Ao Vivo,,251266.0,,0.598,0.702,,-8.074,,0.0483,0.796,0.000125,0.913,0.838,,,,Maria Bethânia;Zeca Pagodinho,81.031,mpb,0.0,
,,,,Som,,177322.0,,0.79,0.558,,-5.771,,0.0408,0.408,0.0388,0.114,0.761,,,,Rachel Reis,96.013,mpb,0.0,
,,,,Te Conecta,,231501.0,,0.669,0.84,,-5.0,,0.0341,0.0228,0.00026,0.154,0.868,,,,Pitty,146.034,mpb,0.0,
,,,,More Than Words,,233933.0,,0.746,0.293,,-9.928,,0.0417,0.66,0.0,0.0536,0.869,,,,Emmerson Nogueira,115.792,mpb,0.0,
,,,,Veraneio Vascaina,,135400.0,,0.459,0.958,,-3.312,,0.138,0.00681,3.93e-06,0.0923,0.434,,,,Capital Inicial,101.911,mpb,0.0,
,,,,Vai Ficar Na Saudade,,252106.0,,0.638,0.352,,-10.593,,0.0272,0.27,5.12e-05,0.0867,0.491,,,,Benito Di Paula,106.01,mpb,0.0,
,,,,Força Estranha - Versão Remasterizada,,229360.0,,0.617,0.762,,-5.19,,0.0334,0.604,0.0,0.0815,0.732,,,,Roberto Carlos,122.457,mpb,0.0,
,,,,Mudanças,,197930.0,,0.483,0.474,,-7.286,,0.0457,0.614,0.0,0.585,0.428,,,,Vanusa,72.068,mpb,0.0,
,,,,Tímida - Ao Vivo,,245146.0,,0.497,0.555,,-11.706,,0.0426,0.42,0.0,0.926,0.616,,,,Roupa Nova,78.981,mpb,0.0,
,,,,Onde deus possa me ouvir - Ao vivo,,217013.0,,0.458,0.339,,-8.041,,0.036,0.887,0.0,0.72,0.306,,,,Vander Lee,126.055,mpb,0.0,
,,,,Pra Ser Sincero - Ao Vivo,,201388.0,,0.341,0.604,,-7.346,,0.074,0.325,3.84e-05,0.951,0.244,,,,Engenheiros Do Hawaii,68.198,mpb,0.0,
,,,,Trac-Trac,,232066.0,,0.56,0.846,,-6.816,,0.0412,0.000647,0.0,0.0769,0.477,,,,Os Paralamas Do Sucesso,129.985,mpb,0.0,
,,,,Vou Deixar Que Você Se Vá,,191503.0,,0.536,0.86,,-5.143,,0.0336,0.00859,8.8e-06,0.191,0.695,,,,Nenhum De Nós,148.151,mpb,0.0,
,,,,Lapa Santa,,200017.0,,0.547,0.197,,-14.025,,0.0422,0.779,0.0,0.297,0.42,,,,Maria Bethânia,140.48,mpb,0.0,
,,,,A Força do Amor,,275773.0,,0.518,0.687,,-8.679,,0.0323,0.459,0.00069,0.424,0.798,,,,Roupa Nova,73.686,mpb,0.0,
,,,,Admirável Gado Novo,,305173.0,,0.619,0.726,,-9.482,,0.08,0.219,2.97e-05,0.522,0.825,,,,Zé Ramalho,171.957,mpb,0.0,
,,,,Outras Freqüências - Ao Vivo,,193866.0,,0.676,0.676,,-8.241,,0.0336,0.377,2.57e-05,0.751,0.253,,,,Engenheiros Do Hawaii,93.09,mpb,0.0,
,,,,É isso aí - Isso é problema dela,,239800.0,,0.616,0.733,,-8.615,,0.0442,0.658,0.0272,0.68,0.935,,,,Casuarina,87.175,mpb,0.0,
,,,,Canção Agalopada (Ao Vivo),,295253.0,,0.221,0.882,,-6.614,,0.0778,0.198,0.00533,0.899,0.457,,,,Zé Ramalho,173.91,mpb,0.0,
,,,,Chão de Giz - Ao Vivo,,353293.0,,0.476,0.648,,-7.886,,0.0388,0.415,0.0,0.94,0.468,,,,Elba Ramalho,161.812,mpb,0.0,
,,,,Ai Que Saudade D'Ocê - Ao Vivo,,323946.0,,0.523,0.669,,-7.98,,0.0559,0.694,0.0,0.665,0.295,,,,Elba Ramalho,105.068,mpb,0.0,
,,,,Capim,,257160.0,,0.674,0.675,,-8.926,,0.0503,0.604,0.000432,0.273,0.867,,,,Djavan,86.225,mpb,0.0,
,,,,A Novidade,,188920.0,,0.716,0.777,,-8.965,,0.0335,0.131,0.000107,0.104,0.964,,,,Os Paralamas Do Sucesso,82.366,mpb,0.0,
,,,,Indireta - Acústico,,212851.0,,0.737,0.194,,-9.522,,0.0522,0.777,0.0,0.101,0.806,,,,UM44K,114.168,mpb,0.0,
,,,,Deixa queimar,,243998.0,,0.568,0.315,,-15.989,,0.027,0.604,2.01e-05,0.0696,0.267,,,,Tiê,89.977,mpb,0.0,
,,,,Monocromia,,170064.0,,0.757,0.407,,-10.428,,0.13,0.599,0.0,0.171,0.707,,,,Lorena Chaves,79.997,mpb,0.0,
,,,,Conto as Horas,,192371.0,,0.711,0.498,,-10.022,,0.0272,0.253,2.49e-06,0.11,0.612,,,,Hotelo,97.999,mpb,0.0,
,,,,Dia Branco - Ao Vivo,,243000.0,,0.51,0.592,,-10.274,,0.0287,0.341,3.42e-06,0.776,0.722,,,,Alceu Valença;Orquestra Ouro Preto,108.825,mpb,0.0,
,,,,Bom Demais Para Não Crer,,377266.0,,0.463,0.688,,-6.968,,0.0584,0.151,0.0,0.121,0.215,,,,Netto;Isaias Saad,144.001,mpb,0.0,
,,,,Algum Dia - Ao Vivo,,203533.0,,0.612,0.679,,-6.359,,0.0265,0.547,1.39e-05,0.915,0.333,,,,Capital Inicial,108.998,mpb,0.0,
,,,,Certeza - Ao Vivo,,191839.0,,0.273,0.678,,-6.427,,0.0531,0.404,7.04e-06,0.702,0.384,,,,Mariana Nolasco,188.337,mpb,0.0,
,,,,Estava Ali,,163000.0,,0.561,0.523,,-9.023,,0.032,0.34,0.00844,0.155,0.372,,,,Terno Rei,138.019,mpb,0.0,
,,,,Uma Canção Pra Você (Jaqueta Amarela),,316108.0,,0.508,0.519,,-7.159,,0.0665,0.298,0.0,0.0851,0.387,,,,As Baías,187.324,mpb,0.0,
,,,,E o Meu Peito Mais Aberto Que o Mar da Bahia,,289560.0,,0.299,0.663,,-7.279,,0.0409,0.0288,0.0,0.48,0.427,,,,Vanguart,127.249,mpb,0.0,
,,,,Andança,,212739.0,,0.633,0.699,,-6.06,,0.0369,0.654,0.000146,0.207,0.591,,,,Diogo Nogueira,143.994,mpb,0.0,
,,,,Bem Que Se Quis,,183405.0,,0.618,0.0787,,-17.127,,0.0497,0.521,0.0,0.112,0.391,,,,MAR ABERTO,104.966,mpb,0.0,
,,,,O Que é Que Há?,,221297.0,,0.549,0.416,,-9.398,,0.0278,0.708,0.0,0.126,0.547,,,,Ana Carolina,82.078,mpb,0.0,
,,,,O Portão,,234520.0,,0.346,0.886,,-5.869,,0.289,0.11,0.0,0.834,0.52,,,,Luiza Possi,166.03,mpb,0.0,
,,,,Anjo,,197906.0,,0.378,0.389,,-11.573,,0.0384,0.685,0.000192,0.134,0.204,,,,Dalto,203.973,mpb,0.0,
,,,,Toda Forma de Amor - Ao Vivo,,220640.0,,0.516,0.805,,-9.143,,0.0313,0.0422,0.0203,0.585,0.514,,,,Lulu Santos,137.161,mpb,0.0,
,,,,Ponta de dor - Ao vivo,,180933.0,,0.523,0.748,,-10.366,,0.119,0.678,1.42e-05,0.974,0.762,,,,Jorge Aragão,99.673,mpb,0.0,
,,,,Enche-me Com Teu Poder - Ao Vivo,,350840.0,,0.49,0.757,,-6.61,,0.04,0.332,0.0,0.505,0.332,,,,Netto;Jéssica Augusto,140.025,mpb,0.0,
,,,,Tartaruga e o Lobo,,210083.0,,0.759,0.304,,-12.332,,0.0638,0.828,2.38e-05,0.145,0.857,,,,Palavra Cantada,93.79,mpb,0.0,
,,,,Encaixe,,145828.0,,0.624,0.464,,-11.628,,0.0247,0.358,0.00214,0.119,0.353,,,,OUTROEU,94.014,mpb,0.0,
,,,,Coração Bobo,,222533.0,,0.609,0.775,,-6.605,,0.0551,0.403,0.0,0.0503,0.667,,,,Alceu Valença,107.82,mpb,0.0,
,,,,Espera a Primavera - Acústico,,254878.0,,0.664,0.679,,-10.667,,0.0384,0.654,2.42e-05,0.165,0.817,,,,Nando Reis,143.083,mpb,0.0,
,,,,Comparsas/O Pequenez E O Pit Bull,,297160.0,,0.532,0.653,,-10.707,,0.489,0.238,0.0,0.707,0.662,,,,Ana Carolina;Seu Jorge,95.453,mpb,0.0,
,,,,A Moça do Sonho,,166613.0,,0.444,0.181,,-10.341,,0.0376,0.899,0.0,0.181,0.306,,,,Chico Buarque,128.882,mpb,0.0,
,,,,Dona Da Minha Cabeça - Ao Vivo,,241600.0,,0.57,0.693,,-5.234,,0.0841,0.611,0.0,0.97,0.614,,,,Geraldo Azevedo,142.064,mpb,0.0,
,,,,Mauricio,,198133.0,,0.543,0.559,,-14.523,,0.031,0.012,0.00318,0.151,0.682,,,,Legião Urbana,150.995,mpb,0.0,
,,,,Aquela Velha Canção,,201413.0,,0.598,0.487,,-7.325,,0.028,0.789,0.0,0.215,0.408,,,,Marisa Monte,106.082,mpb,0.0,
,,,,Jesucristo (Jesús Cristo),,197066.0,,0.538,0.443,,-15.545,,0.0615,0.198,0.0,0.0877,0.731,,,,Roberto Carlos,104.749,mpb,0.0,
,,,,Amor de Índio - Ao Vivo,,203666.0,,0.447,0.763,,-8.701,,0.0563,0.267,0.0,0.972,0.579,,,,Roupa Nova,107.249,mpb,0.0,
,,,,O menino,,159880.0,,0.543,0.784,,-7.53,,0.112,0.345,0.0,0.22,0.966,,,,Luiz Melodia,112.489,mpb,0.0,
,,,,Só De Você,,253826.0,,0.639,0.314,,-17.207,,0.0334,0.846,1.54e-05,0.0712,0.596,,,,Rita Lee;Roberto De Carvalho,132.211,mpb,0.0,
,,,,Astronauta (feat. Gabriel Pensador),,303733.0,,0.689,0.523,,-10.138,,0.0666,0.118,0.000375,0.96,0.386,,,,Lulu Santos;Gabriel Pensador,95.21,mpb,0.0,
,,,,Dê Um Rolê - Ao Vivo,,196533.0,,0.522,0.55,,-9.911,,0.0662,0.188,0.0,0.754,0.391,,,,Novos Baianos,138.276,mpb,0.0,
,,,,Segredo,,204600.0,,0.359,0.397,,-10.849,,0.0323,0.608,0.000396,0.129,0.554,,,,Luiz Melodia,168.515,mpb,0.0,
,,,,De Volta pro Futuro - Ao Vivo,,291800.0,,0.429,0.553,,-9.54,,0.0306,0.472,0.0,0.869,0.444,,,,Roupa Nova,79.658,mpb,0.0,
,,,,Tempo Perdido,,241560.0,,0.593,0.931,,-4.896,,0.0381,0.00515,0.0115,0.126,0.553,,,,Paulo Ricardo,95.004,mpb,0.0,
,,,,Pra jogar no oceano,,225960.0,,0.603,0.731,,-8.621,,0.0759,0.819,6.14e-06,0.13,0.936,,,,Paulinho Da Viola,96.618,mpb,0.0,
,,,,Abertura / Quando Acabar O Maluco Sou Eu,,224400.0,,0.697,0.667,,-8.417,,0.0527,0.0278,0.0,0.361,0.787,,,,Raul Seixas,132.848,mpb,0.0,
,,,,Reflexão - Ao vivo,,250800.0,,0.376,0.87,,-8.262,,0.0561,0.684,0.105,0.725,0.733,,,,Jorge Aragão,92.253,mpb,0.0,
,,,,Massarandupió,,163680.0,,0.622,0.386,,-9.587,,0.0408,0.804,1.32e-05,0.308,0.431,,,,Chico Buarque;Chico Brown,117.953,mpb,0.0,
,,,,E Não Vou Mais Deixar Você Tão Só,,246600.0,,0.586,0.364,,-12.268,,0.0402,0.0139,0.0189,0.125,0.227,,,,Paulo Ricardo,172.589,mpb,0.0,
,,,,Simples De Coração,,236173.0,,0.38,0.654,,-8.475,,0.032,0.0121,1.19e-06,0.0605,0.456,,,,Engenheiros Do Hawaii,182.216,mpb,0.0,
,,,,Surra de chicote,,207453.0,,0.674,0.501,,-10.292,,0.0393,0.171,0.0,0.0738,0.891,,,,Luiz Melodia,129.836,mpb,0.0,
,,,,Conto De Areia,,219426.0,,0.61,0.562,,-8.038,,0.0338,0.487,0.0,0.0855,0.908,,,,Clara Nunes,80.601,mpb,0.0,
,,,,Me dá um Beijo - Ao Vivo,,209360.0,,0.545,0.703,,-8.1,,0.0415,0.369,0.0,0.652,0.652,,,,Alceu Valença;Elba Ramalho;Geraldo Azevedo,143.811,mpb,0.0,
,,,,Do It,,210560.0,,0.569,0.878,,-7.78,,0.11,0.214,2.84e-06,0.98,0.53,,,,Lenine,145.226,mpb,0.0,
,,,,Contacto Com o Mundo Racional,,181866.0,,0.676,0.352,,-10.402,,0.0367,0.208,0.0,0.128,0.509,,,,Tim Maia,111.179,mpb,0.0,
,,,,Larga Esse Boy,,197341.0,,0.684,0.785,,-4.782,,0.0533,0.344,0.000262,0.206,0.685,,,,Johnny Hooker;Jáder,159.949,mpb,0.0,
,,,,Amor-Perfeito,,166000.0,,0.752,0.44,,-8.136,,0.035,0.477,0.222,0.0844,0.406,,,,Terno Rei,101.969,mpb,0.0,
,,,,Outono,,204007.0,,0.302,0.293,,-9.702,,0.0317,0.952,0.0,0.114,0.146,,,,Melim;Djavan,75.007,mpb,0.0,
,,,,Diamante,,224522.0,,0.535,0.706,,-4.889,,0.0711,0.26,0.0,0.139,0.507,,,,Pitty;Drik Barbosa;WEKS,145.96,mpb,0.0,
,,,,Só Eu e Você na Pista - Tomás Tróia Remix,,223106.0,,0.686,0.726,,-5.925,,0.0579,0.0231,2.22e-06,0.0566,0.711,,,,Illy;DUDA BEAT;Tomás Tróia,91.997,mpb,0.0,
,,,,Nossos Planos,,176968.0,,0.783,0.763,,-6.511,,0.04,0.401,0.00333,0.089,0.499,,,,Roberta Sá,144.007,mpb,0.0,
,,,,É Ela (Ao Vivo),,225800.0,,0.714,0.724,,-8.252,,0.0432,0.645,9.57e-05,0.884,0.621,,,,O Teatro Mágico,118.06,mpb,0.0,
,,,,João E Maria (Ao Vivo),,185466.0,,0.343,0.516,,-9.701,,0.0444,0.392,3.56e-05,0.981,0.447,,,,Chico Buarque,105.556,mpb,0.0,
,,,,Bichos escrotos,,195173.0,,0.586,0.858,,-12.67,,0.0493,0.00527,0.000244,0.0826,0.812,,,,Titãs,144.632,mpb,0.0,
,,,,Mal de Mim,,197973.0,,0.581,0.337,,-11.335,,0.0283,0.866,0.000152,0.0839,0.385,,,,Djavan,153.904,mpb,0.0,
,,,,Polícia,,260866.0,,0.682,0.915,,-3.633,,0.0454,0.00193,0.00793,0.096,0.789,,,,Titãs,101.051,mpb,0.0,
,,,,A Carta (Ao Vivo),,349866.0,,0.66,0.86,,-6.883,,0.0593,0.124,2.35e-06,0.948,0.742,,,,Djavan,93.784,mpb,0.0,
,,,,Me Abraça - Ao Vivo,,135693.0,,0.415,0.646,,-8.148,,0.036,0.663,0.0,0.291,0.662,,,,Banda Eva,100.295,mpb,0.0,
,,,,Bicho-Folha e Bicho-Pau,,148686.0,,0.691,0.475,,-7.743,,0.0801,0.596,1.16e-06,0.145,0.791,,,,Palavra Cantada,79.041,mpb,0.0,
,,,,Pois é,,204026.0,,0.664,0.328,,-8.88,,0.0278,0.101,0.0107,0.0954,0.337,,,,Los Hermanos,116.115,mpb,0.0,
,,,,São Jorge,,194717.0,,0.598,0.724,,-6.6,,0.0356,0.0351,0.0,0.164,0.187,,,,Mc Tha;Comunidade Jongo Dito Ribeiro;Sueide Kintê,106.068,mpb,0.0,
,,,,Aquele Abraco,,230079.0,,0.829,0.765,,-13.297,,0.0551,0.588,0.015,0.0642,0.927,,,,Gilberto Gil,110.416,mpb,0.0,
,,,,Me Veja,,159010.0,,0.8,0.678,,-10.473,,0.0665,0.0409,0.0343,0.154,0.946,,,,Rachel Reis;Illy,104.989,mpb,0.0,
,,,,Cadê Dalila - Ao Vivo Em São Paulo / 2018,,128893.0,,0.619,0.873,,-7.428,,0.0405,0.00225,9e-06,0.614,0.442,,,,Ivete Sangalo,87.506,mpb,0.0,
,,,,Às Vezes um Clichê,,200444.0,,0.659,0.816,,-4.524,,0.0274,0.0889,1.05e-05,0.193,0.874,,,,Maglore,124.932,mpb,0.0,
,,,,Nosso Próprio Chão,,224053.0,,0.603,0.61,,-8.633,,0.0553,0.621,0.0,0.267,0.775,,,,Jorge Vercillo;Péricles,171.736,mpb,0.0,
,,,,Mandou Bem - Acústico,,299163.0,,0.75,0.819,,-9.839,,0.0335,0.536,0.00132,0.665,0.689,,,,Jota Quest,116.019,mpb,0.0,
,,,,Abre um Sorriso pra Mim - Ao Vivo,,186311.0,,0.809,0.388,,-7.569,,0.0304,0.561,0.0,0.181,0.502,,,,Sabrina Lopes;MAR ABERTO,121.959,mpb,0.0,
,,,,Lourinha Bombril (Parate Y Mira),,158906.0,,0.625,0.891,,-9.239,,0.0483,0.0175,0.000112,0.199,0.805,,,,Os Paralamas Do Sucesso,168.451,mpb,0.0,
,,,,Batuque na Cozinha,,178373.0,,0.771,0.678,,-10.703,,0.291,0.735,0.0,0.189,0.961,,,,Martinho Da Vila,90.688,mpb,0.0,
,,,,Esta Tarde Vi Llover,,203666.0,,0.32,0.406,,-7.515,,0.0282,0.883,0.000799,0.218,0.245,,,,Roberto Carlos,140.192,mpb,0.0,
,,,,"Dois Pra Lá, Dois Pra Cá",,266733.0,,0.652,0.363,,-8.62,,0.0433,0.586,0.000219,0.0661,0.478,,,,Elis Regina,96.644,mpb,0.0,
,,,,Me Deixa (feat. Marcelo Falcão) - Ao Vivo,,440346.0,,0.473,0.945,,-5.647,,0.14,0.0402,0.000181,0.766,0.51,,,,Jota Quest;Marcelo Falcão,119.922,mpb,0.0,
,,,,Jesus Salvador - Versão Remasterizada,,340426.0,,0.355,0.348,,-10.982,,0.0271,0.818,0.00109,0.378,0.271,,,,Roberto Carlos,87.333,mpb,0.0,
,,,,Naquela Mesa,,248773.0,,0.697,0.746,,-7.172,,0.0392,0.246,6.84e-05,0.0726,0.837,,,,Otto,130.095,mpb,0.0,
,,,,Samba De Arerê - Ao Vivo,,191880.0,,0.59,0.756,,-7.578,,0.252,0.616,0.0,0.713,0.87,,,,Beth Carvalho,101.589,mpb,0.0,
,,,,Dentro de um Abraço - Pic Schmitz e Breno Rocha Remix,,158824.0,,0.705,0.868,,-5.477,,0.0808,0.0102,0.000638,0.799,0.355,,,,Jota Quest;Pic Schmitz;Breno Rocha,124.032,mpb,0.0,
,,,,Vou Te Levar Comigo,,150666.0,,0.56,0.771,,-6.631,,0.0284,0.105,1.11e-06,0.833,0.658,,,,Biquini Cavadão,90.009,mpb,0.0,
,,,,O Cio Da Terra - Acústico,,245367.0,,0.643,0.184,,-10.913,,0.0304,0.904,0.0,0.112,0.256,,,,Milton Nascimento,79.993,mpb,0.0,
,,,,As curvas da estrada de Santos,,262560.0,,0.51,0.674,,-6.274,,0.0296,0.0811,1.28e-06,0.105,0.422,,,,Kid Abelha,77.46,mpb,0.0,
,,,,Cabô Meu Pai / Uma Prova De Amor / Quando A Gira Girou - Ao Vivo,,293653.0,,0.628,0.728,,-6.87,,0.0459,0.736,0.0,0.609,0.776,,,,Diogo Nogueira,107.993,mpb,0.0,
,,,,20 E Poucos Anos - Live,,266773.0,,0.447,0.466,,-8.746,,0.0406,0.667,8.68e-06,0.925,0.238,,,,Filipe Catto,74.672,mpb,0.0,
,,,,Amarguras / Ai Que Saudade do Meu Amor / Se Eu For Falar de Tristeza,,337819.0,,0.694,0.742,,-6.271,,0.0669,0.604,0.0,0.393,0.843,,,,Diogo Nogueira;Zeca Pagodinho,105.957,mpb,0.0,
,,,,Heavy Metal Do Senhor,,242106.0,,0.661,0.806,,-9.672,,0.0272,0.178,4.49e-05,0.117,0.775,,,,Zeca Baleiro,103.777,mpb,0.0,
,,,,Petrolina Juazeiro,,214573.0,,0.749,0.657,,-5.988,,0.0337,0.377,0.0,0.136,0.847,,,,Alceu Valença,137.939,mpb,0.0,
,,,,Não vá ainda,,192920.0,,0.496,0.413,,-11.456,,0.033,0.697,2.26e-05,0.0682,0.358,,,,Zélia Duncan,78.821,mpb,0.0,
,,,,Quanto Tempo Demora Um Mês - Ao Vivo,,224226.0,,0.51,0.674,,-6.599,,0.0298,0.5,0.0125,0.887,0.177,,,,Biquini Cavadão,130.024,mpb,0.0,
,,,,Quando A Gente Chama,,225420.0,,0.645,0.511,,-8.542,,0.027,0.622,0.0,0.161,0.554,,,,Almir Sater;Renato Teixeira,115.032,mpb,0.0,
,,,,Tatu Tá?,,39682.0,,0.6,0.589,,-8.277,,0.0681,0.0361,9e-05,0.117,0.5,,,,Zeca Baleiro;Guilherme Kastrup;Natália Matos,108.037,mpb,0.0,
,,,,Não Olhe Pra Trás - Ao Vivo,,289173.0,,0.484,0.882,,-5.704,,0.0388,0.0444,0.00075,0.974,0.298,,,,Capital Inicial,102.981,mpb,0.0,
,,,,Impossível Acreditar Que Perdi Você,,217560.0,,0.445,0.402,,-10.781,,0.0283,0.709,2.11e-06,0.108,0.231,,,,Fábio Jr.,129.944,mpb,0.0,
,,,,Assim assado,,172906.0,,0.61,0.464,,-14.887,,0.0695,0.0378,0.0,0.0298,0.544,,,,Secos & Molhados,93.569,mpb,0.0,
,,,,Ogum,,232453.0,,0.485,0.44,,-8.508,,0.401,0.601,8.18e-06,0.118,0.52,,,,Serena Assumpção;Gustavo Souza;Tatá Aeroplano;Tulipa Ruiz,128.061,mpb,0.0,
,,,,Se Eu Corro,,227853.0,,0.374,0.16,,-8.522,,0.038,0.604,0.0,0.106,0.272,,,,A Banda Mais Bonita da Cidade,182.072,mpb,0.0,
,,,,A Estrada,,218613.0,,0.539,0.436,,-11.625,,0.0298,0.695,0.00022,0.168,0.455,,,,Phill Veras,144.991,mpb,0.0,
,,,,Paixão Antiga,,246560.0,,0.528,0.702,,-7.152,,0.0282,0.48,3.02e-06,0.488,0.561,,,,Tim Maia,140.372,mpb,0.0,
,,,,Embaraça No Beijo,,244445.0,,0.717,0.822,,-7.079,,0.0904,0.0564,3.34e-06,0.182,0.795,,,,Ivete Sangalo,119.915,mpb,0.0,
,,,,Exu,,185466.0,,0.815,0.738,,-7.723,,0.368,0.0902,5.34e-05,0.349,0.307,,,,Serena Assumpção;Karina Buhr;Luê;Zé Celso Martinez Corrêa,100.038,mpb,0.0,
,,,,Eu Me Chamo Antônio,,176120.0,,0.42,0.174,,-15.309,,0.137,0.9,0.0,0.376,0.135,,,,Versos Que Compomos Na Estrada;Eu Me Chamo Antônio;Gero Camilo,172.358,mpb,0.0,
,,,,Esquinas (Ao Vivo),,268773.0,,0.415,0.415,,-10.38,,0.0389,0.453,1.32e-06,0.862,0.0701,,,,Djavan,141.108,mpb,0.0,
,,,,Porque É Proibido Pisar Na Grama,,294493.0,,0.391,0.825,,-5.565,,0.13,0.161,0.0,0.799,0.659,,,,Jorge Ben Jor,70.612,mpb,0.0,
,,,,Tempo,,235498.0,,0.291,0.206,,-12.435,,0.03,0.852,0.000104,0.114,0.337,,,,Sandy,152.364,mpb,0.0,
,,,,Fixação,,381440.0,,0.821,0.588,,-9.26,,0.0477,0.0177,0.0434,0.0361,0.933,,,,Kid Abelha,117.637,mpb,0.0,
,,,,Praia (Sem Sair de Casa) [Remix],,191712.0,,0.634,0.73,,-5.648,,0.0921,0.26,2.02e-05,0.384,0.378,,,,Hotelo;Helen Sancho,124.035,mpb,0.0,
,,,,Love In Gotham City,,252520.0,,0.795,0.66,,-6.357,,0.039,0.259,6.47e-05,0.14,0.872,,,,Seu Pereira e Coletivo 401,125.955,mpb,0.0,
,,,,A Pessoa Que Você Mais Ama,,194120.0,,0.483,0.362,,-10.766,,0.0519,0.505,0.0,0.113,0.678,,,,Paulo Novaes;Tiago Nacarato,105.241,mpb,0.0,
,,,,Meu São Jorge,,200000.0,,0.664,0.676,,-11.347,,0.0664,0.549,3.37e-06,0.0861,0.876,,,,Lia de Itamaracá,95.033,mpb,0.0,
,,,,Eu Só Quero um Xodó (Ao Vivo),,178200.0,,0.46,0.613,,-11.462,,0.0553,0.715,3.65e-05,0.552,0.751,,,,Dominguinhos,177.381,mpb,0.0,
,,,,A Gente Voltou,,130037.0,,0.521,0.461,,-10.949,,0.0768,0.676,0.0017,0.0605,0.705,,,,Clarice Falcão,180.341,mpb,0.0,
,,,,Eu Nasci Há 10 Mil Anos Atrás,,289173.0,,0.486,0.825,,-10.004,,0.147,0.326,0.0,0.369,0.829,,,,Raul Seixas,135.736,mpb,0.0,
,,,,Samaúma,,305073.0,,0.848,0.753,,-5.988,,0.131,0.0136,6.53e-05,0.159,0.89,,,,Tulipa Ruiz,93.833,mpb,0.0,
,,,,Maracangalha,,167200.0,,0.521,0.593,,-7.304,,0.0391,0.521,0.0,0.171,0.915,,,,Dorival Caymmi,107.907,mpb,0.0,
,,,,Quem Sabe Numa Tarde (feat. Abel Pintos),,230260.0,,0.74,0.524,,-9.786,,0.0969,0.47,0.0,0.608,0.673,,,,Ana Carolina;Abel Pintos,96.024,mpb,0.0,
,,,,Lambe Lambe,,311999.0,,0.713,0.595,,-10.415,,0.0358,0.443,0.0409,0.108,0.782,,,,Bala Desejo;Julia Mestre;Lucas Nunes;Dora Morelenbaum;Zé Ibarra,139.99,mpb,0.0,
,,,,Identidade,,258506.0,,0.634,0.625,,-10.287,,0.045,0.743,0.00191,0.213,0.834,,,,Jorge Aragão,97.79,mpb,0.0,
,,,,Espera a Primavera,,266944.0,,0.621,0.892,,-6.02,,0.0467,0.24,4.33e-05,0.112,0.641,,,,Nando Reis,138.063,mpb,0.0,
,,,,Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,,188226.0,,0.636,0.842,,-6.249,,0.0514,0.0349,0.0,0.835,0.668,,,,Ivete Sangalo;Leo Santana,149.875,mpb,0.0,
,,,,Ogum,,187059.0,,0.429,0.698,,-8.635,,0.0826,0.312,1.74e-05,0.142,0.481,,,,Big Up,89.971,mpb,0.0,
,,,,Brilho de Leão,,186431.0,,0.744,0.611,,-8.138,,0.0356,0.143,2.39e-06,0.136,0.66,,,,Rosa Neon,110.983,mpb,0.0,
,,,,Vem Andar Comigo - Acústico,,274539.0,,0.464,0.284,,-14.977,,0.0307,0.778,0.0,0.695,0.458,,,,Jota Quest,147.137,mpb,0.0,
,,,,Não Sou Mais Disso / Tristeza - Ao Vivo,,122942.0,,0.388,0.807,,-6.576,,0.0576,0.66,0.0,0.92,0.843,,,,Diogo Nogueira,120.671,mpb,0.0,
,,,,De Sampa a São Luis - Ao vivo,,301986.0,,0.549,0.478,,-13.805,,0.0406,0.771,0.00233,0.695,0.591,,,,Jorge Aragão,93.855,mpb,0.0,
,,,,Flor Do Vidigal,,227325.0,,0.68,0.641,,-9.212,,0.0281,0.758,1.3e-05,0.104,0.398,,,,Almir Sater;Renato Teixeira,122.047,mpb,0.0,
