"id","genres"
"53iGNetIf91uZx4Jb54cgb",brazilian hip hop
"2HPaUgqeutzr3jx5a9WyDV","r&b,rap,urban contemporary"
"1l7ZsJRRS8wlW3WfJfPfNS","dance pop,pop"
"4RSyJzf7ef6Iu2rnLdabNq",pop dance
"0pC5o5Jo4P8uNn2SSNmpXz",pagode novo
"6i7MlW2ZdQRPi5sGOxXCH3","funk carioca,funk ostentacao"
"23e9hgUNNlZWv6E0nxf8fA","musica gaucha,sertanejo,sertanejo pop,sertanejo universitario"
"4poL7YCSkG7kMnWjAdDU91","albanian hip hop,albanian pop,kosovan pop"
"6kT18gnkVrCz8xJQcrib7L","brazilian bass,brazilian edm,brazilian house"
"3e7awlrlDSwF3iM0WBjGMp","girl group,pop,talent show,uk pop"
"5Y5TRrQiqgUO4S36tzjIRZ","dance pop,pop,pop rap"
"2qxJFvFYMEDqd7ui6kSAcq","complextro,edm,german techno,pop,pop dance"
"3HxTMZ6kZ9OuvFfwcYJwov","agronejo,sertanejo,sertanejo pop,sertanejo tradicional,sertanejo universitario"
"2Q4r4Epfaaho06ONTHx7OS","brega funk,funk carioca,funk ostentacao"
"34ZgtjHC9aNCr5ZTUs7bzx","funk bh,funk mtg,funk viral"
"7z5WFjZAIYejWy0NI5lv4T","contemporary country,country,country road"
"0guw2RGoUqaWKpoCY5DzWY","funk carioca,funk mtg"
"4NUePmzDvCYqilXBFa91Hg","pagode,pagode novo,sertanejo universitario"
"21WS9wngs9AqFckK7yYJPM","melodic rap,rap,trap"
"6TYimByryGphZCtwYopH0y","sertanejo,sertanejo pop,sertanejo universitario"
"2ZXnTEyYopSLCDiz5Z0XIf","funk carioca,funk consciente,funk ostentacao,funk paulista"
"0qzIE6qGhz0erJe0Fy8RHt","sertanejo,sertanejo pop,sertanejo universitario"
"0Pl4c5YACE9Hwq4l48d9kv","arrochadeira,piseiro"
"2LRoIwlKmHjgvigdNGBHNo","colombian pop,pop reggaeton,reggaeton,reggaeton colombiano,trap latino,urbano latino"
"3QJUFtGBGL05vo0kCJZsmT","alt z,modern indie pop"
"4LEiUm1SRbFMgfqnQTwUbQ","chamber pop,eau claire indie,indie folk,melancholia,modern rock"
"1CFhifYnc1SnQc4ilM6aWe","batidao romantico,brega funk"
"7hJcb9fa4alzcOq3EaNPoG","g funk,gangster rap,hip hop,pop rap,rap,west coast rap"
"0UkgR9OaNIythB9LMU6ND1",brega funk
"4q3ewBCX7sLwd24euuV69X","reggaeton,trap latino,urbano latino"
"0NiaKn55OzJswiYevvlKfz","arrocha,forro"
"6USMTwO0MNDnKte5a5h0xx","pop rap,viral rap"
"5wbf52LA6kcaboHSN6NEF1","funk carioca,funk rj"
"2izGaoIYoEdXcfIW6D8ktN","deboxe,funk mandelao"
"5JbQpbeFaKfuZVFzKwaawP","arrocha,batidao romantico"
"43jyzP3h86XvtC8FQm4ow3","afrofuturismo brasileiro,pagode baiano,pop lgbtq+ brasileira"
"3OxZ4asD88P1lJJmLcXz4K","forro,sertanejo,sertanejo pop,sertanejo universitario"
"4fxd5Ee7UefO4CUXgwJ7IP",r&b
"5y2Xq6xcjJb2jVM54GHK3t","neo soul,pop,pop soul,urban contemporary"
"1JJq541frMPfUIQiUoVrnp","funk bh,funk consciente,funk mtg"
"0PMk31f9Log4ixwUUY40p6","pagode novo,pop nacional"
"6jmHuLfbWlq34KedQ7mA5I","brazilian edm,relaxative"
"6MPCFvOQv5cIGfw3jODMF0","pop rap,trap"
"7rkW85dBwwrJtlHRDkJDAC","canadian hip hop,canadian trap,melodic rap,rap,trap"
"6Je1GWROutRKp3J1Kxi0Gl","deboxe,funk mandelao,funk mtg,rave funk"
"1zEo6Fk1iaaOYFlFPBHCFn","sertanejo,sertanejo pop,sertanejo universitario"
"1Yd4ADHmH76FCy0nK4Nf2J","arrocha,arrochadeira"
"0GGDntDaQgJVknzJlXD1Nd","speed plug brasileiro,speed up brasileiro"
"3THyxXDkvAVvmfZKP3Fq7G","funk bh,funk mtg"
"1JYiyu6QtmtwjdFz3TEFTe","funk mandelao,funk mtg,phonk brasileiro,rave funk"
"0b1sIQumIAsNbqAoIClSpy","k-pop,k-rap"
"074zrnA9SL424EnrYgoKmq",pagode baiano
"5OvehyyUJ5edWaogL9o4Ka",musica triste brasileira
"6qrqAYlS6lUj2BVXax7SZW","arrochadeira,deboxe,funk 150 bpm,funk mtg,funk rj,trap funk"
"2T1se5h5FRkw7ZfR7yxdlm","arrocha,forro"
"2PC0CLpUsoEQPNIZKg2ZX0","funk carioca,funk ostentacao"
"5r3Fsh6QhUaKlr9CKgBxcv",funk mtg
"4SKWDIWfEZbyMI8gzeeoXO",funk viral
"5dLVqC89Drj8IZ82EICZZk","funk mtg,funk viral"
"4mBT8Rbk2WUxiVxdRpX5hW",funk mtg
"2E4sNJOOy9hae0J8DkT43M","funk carioca,funk rj"
"65tpb4BwAnD3HOUs8MC6TB","funk mtg,funk viral"
"6zGPa2tLMJ5HQYUddZI8di",trap funk
"32NfHH4nSmu97Z4RQjPyET","drill brasileiro,grime brasileiro"
"33NrinbbEctw1wsdKNgZeZ","sertanejo,sertanejo tradicional,sertanejo universitario"
"2Zs8oC4IDwNcanf2QU8jkM",deboxe
"3YGDb5v2LDFC9eNap5mpLz","brazilian house,deboxe"
"0DLzO3qfGGEJyXwLflcgXK",funk viral
"6n45wsxj6sDedgwEyTza6d","axe,carimbo,mpb,musica popular paraense,pagode,pop nacional antigas,samba,velha guarda"
"7tYKF4w9nC0nq9CsPZTHyP","pop,r&b,rap"
"2XnBwblw31dfGnspMIwgWz","edm,pop dance"
"586uxXMyD5ObPuzjtrzO1Q",edm
"5Z05MLMVXu2Vmj1WWwO97E","sertanejo,sertanejo pop,sertanejo universitario"
"1mcTU81TzQhprhouKaTkpq","puerto rican pop,reggaeton,trap latino,urbano latino"
"7dGJo4pcD2V6oG8kP0tJRR","detroit hip hop,hip hop,rap"
"5KKpBU5eC2tJDzf0wmlRp2","uk contemporary r&b,uk pop"
"4Wjf8diP59VmPG7fi4y724","dutch house,edm,electro house,pop dance,progressive electro house"
"6PXS4YHDkKvl1wkIl4V8DL","new jersey rap,pop rap,rap,southern hip hop,trap"
"3t5xRXzsuZmMDkQzgOX35S","deep euro house,deep house,edm,german dance,pop dance,tropical house"
"3vayFOuOTSUgqcrdoyjZWB",pop lgbtq+ brasileira
"6XyY86QOPPrYVGvF9ch6wz","alternative metal,nu metal,post-grunge,rap metal,rock"
"163tK9Wjr9P9DmM0AVK7lm","art pop,metropopolis,nz pop,pop"
"3455RNeKZ9giouA4pde2qA",trap brasileiro
"1oKdM70mJD8VvDOTKeS8t1","alt z,nyc pop"
"61rqgwKmF0QwycnC8O82rn","sertanejo,sertanejo pop,sertanejo tradicional,sertanejo universitario"
"0bdfiayQAKewqEvaU6rXCv","dance pop,danish pop,electropop,pop dance"
"4ehtJnVumNf6xzSCDk8aLB","danish electronic,edm,pop dance"
"4dpARuHxo51G3z768sgnrY","british soul,pop,pop soul,uk pop"
"5CC2At3k0Xnyc5s9yHdyax","folk brasileiro,nova mpb"
"7vk5e3vY1uw9plTHJAMwjN",electro house
"2PHZw1JCGqwqxZdZ0tt222","brazilian edm,brazilian house"
"23fqKkggKUBHNkbKtXEls4","edm,pop,pop dance,tropical house"
"0CrGLmfVKzk9rAyiNb91ft","agronejo,sertanejo,sertanejo pop,sertanejo universitario"
"7pbay7w0V7OdIr3jzSRkHj",irish pop
"5nbaj9RaJdFNlS5ZxoqN97","brazilian hip hop,pop lgbtq+ brasileira"
"74XFHRwlV6OrjEM0A2NCMF","candy pop,modern rock,pixie,pop,pop emo,pop punk,rock"
"1QRj3hoop9Mv5VvHQkwPEp","alt z,pop"
"7oCPozHYsiILeiQlma8EEj","pop lgbtq+ brasileira,pop teen brasileiro"
"5dbaLmK5SHLLg8Z4CcTJpX","colombian pop,latin pop,r&b en espanol,reggaeton,reggaeton colombiano,urbano latino"
"3vcNcwMasVwgv5jPfdUwaE","funk carioca,funk mtg"
"3DAlQBPv5zWasPxV5Tr8ok",brazilian edm
"4YLtscXsxbVgi031ovDDdh","contemporary country,outlaw country"
"6t1gpxYbY8OlLA7D2RiikQ","edm,pop dance"
"1moxjboGR7GNWYIMWsRjgG","baroque pop,electropop,modern rock,uk alternative pop"
"7nsXkCzq2603Kc9SrJx1q0","chill baile,musica eletronica brasileira"
"1INuLZXjjVbcJRyWvD1iSq","pop,teen pop"
"15UsOTVnJzReFVN1VCnxy4","emo rap,miami hip hop,rap"
"5vQfv3s2Z2SRdPZKr82ABw","canadian electronic,dutch house,edm,electro house,pop dance,pop edm,progressive electro house"
"6Xgp2XMz1fhVYe7i6yNAax","melodic rap,rap,trap"
"3thMwq9J3a0UeLnPGhA4Qn",brazilian edm
"0AspLZGQkP38yddNoD0pLn","latin viral pop,mexican pop,reggaeton mexicano"
"0L8ExT028jH3ddEcZwqJJ5","alternative rock,funk metal,funk rock,permanent wave,rock"
"1uf8uSErmKc3JVtmjVBZ83","brazilian hip hop,funk rj"
"2kCcBybjl3SAtIcwdWpUe3","cloud rap,emo rap,lgbtq+ hip hop"
"4C4kpaAdp6aKSkguw40SsU","brazilian rock,latin alternative,manguebeat,mpb,pop rock brasileiro,rock mineiro,rock nacional brasileiro"
"4IWBUUAFIplrNtaOHcJPRM","pop,talent show,uk pop"
"02kJSzxNuaWGqwubyUba0Z","indie pop rap,oakland hip hop,pop rap,rap"
"5rhznZjKfSxtKVqB0JZtpC","funk carioca,funk paulista"
"3lX6w0gmtgVeijiFxNz5O7",funk carioca
"0OWtaM1z81DliQXntU4KaN","sertanejo,sertanejo pop,sertanejo universitario"
"4B0rppbJilYfZOPPEgpPtz","arrocha,brega romantico,forro,sertanejo,sertanejo universitario"
"4ScCswdRlyA23odg9thgIO","dance pop,pop,uk pop"
"5Rl15oVamLq7FbSb0NNBNy","boy band,pop"
"47BEc2RoW53owMyxacXWdV","belgian edm,dutch house,edm,electro house,pop dance,progressive electro house,progressive house,slap house"
"3hv9jJF3adDNsBSIQDqcjp",pop soul
"43DrL9cHm49HEwg85idE2c",trap brasileiro
"1BEwyy7IePkvyJpA1WSw1n",brazilian edm
"7gOdHgIoIKoe4i9Tta6qdD","boy band,pop"
"3CjlHNtplJyTf9npxaPl5w","indietronica,metropopolis,neo-synthpop,shimmer pop"
"3WQ1s2QFvL6crxBvrVhwzj","forro,sertanejo,sertanejo pop,sertanejo universitario"
"3a5ydeAaojKa3CHWe5PVWK","funk carioca,funk consciente,funk ostentacao,funk paulista"
"6LjdKBMnP1Da8Oe6WhrN56","batidao romantico,brega funk,brega romantico,forro de favela,funk carioca"
"4qIVPF0s71ZYW3qzhu5GkF","sad lo-fi,slowed and reverb"
"2d9LRvQJnAXRijqIJDDs2K","afrofuturismo brasileiro,brazilian hip hop,brazilian reggae,funk ostentacao,hip hop tuga,manguebeat,pop lgbtq+ brasileira"
"5yES5e4EJpUB0tfmWi3eao",funk carioca
"4qBmR5LZctXUqqUYYQtOVw","funk carioca,funk pop"
"4QVBYiagIaa6ZGSPMbybpy","latin pop,puerto rican pop"
"3Isy6kedDrgPYoTS1dazA9","dance pop,dancehall,pop,pop rap"
"6fOyYqdh6p0ZWLs9zUDoyt","funk carioca,funk paulista"
"5jjAhuJ1IyVRmm4ZsXhsRG","funk carioca,funk paulista"
"6CAOElXrWvhb594GKitCch",trap brasileiro
"5rGrDvrLOV2VV8SCFVGWlj","electro house,pop dance,slap house"
"4Ui2kfOqGujY81UcPrb5KE","indietronica,metropopolis"
"0bm790gMtTnJ9RWUijkC24","brazilian edm,brazilian house"
"4xKfNBUXa00go8RU9TwwkI","r&b brasileiro,trap brasileiro"
"7IlBcKrGUBJ0NKdnbDde89",brazilian hip hop
"63yrD80RY3RNEM2YDpUpO8","alt z,electropop,pop"
"2Y3kRJYYun9lDcRMM7ulQg","brega funk,funk carioca"
"3jLj1sAQaEpLpktyJmyGIh",r&b brasileiro
"4SWOPPVmBsxVY8MZxXkk2S","funk mtg,rave funk"
"2kMDiFDvjMOoLfcZbLgA6s",rave funk
"7EQ0qTo7fWT7DPxmxtSYEc","metropopolis,modern rock,pop"
"1WA2YgK6RudLFgrIIPfUeR",funk 150 bpm
"1359cXd992MwCyGCgbPDcS","funk mtg,rave funk"
"5Wg2b4Mp42gicxEeDNawf7","pop dance,scandipop,uk dance"
"3hcs9uc56yIGFCSy9leWe7","chicago drill,chicago rap,drill,hip hop,rap,trap"
"4ofCBoyEiGSePFAG500xev","pop dance,pop edm,slap house,uk dance"
"6bmlMHgSheBauioMgKv2tn","sad lo-fi,sad rap"
"35l9BRT7MXmM8bv2WDQiyB","bedroom pop,bubblegrunge,indie pop,pov: indie"
"3tkq9ZnBaejLPLRpg8kGET","brega funk,funk carioca,funk consciente"
"790FomKkXshlbRYZFtlgla","reggaeton,reggaeton colombiano,trap latino,urbano latino"
"0vRvGUQVUjytro0xpb26bs","indie pop rap,pop rap,rhode island rap"
"4JA9UvIYD3D5kL7utiGJMI","deep funk ostentacao,funk carioca,funk mtg,funk ostentacao"
"44F6hbmusaHQR96WFbo6Lv","arrocha,brega romantico,forro,forro de favela"
"2KbGxTODNjsDa9DZgpC6rZ","arrocha,forro"
"0GVW2S0kS9yOIEo93ZCNLW",sertanejo pop
"0hhuWXnDOhe2ByXnLJGjXZ","deboxe,funk mtg,rave funk"
"0A1oy7PC7fdzURgaLaWkL1","brazilian rock,mpb,pop nacional"
"5pKvI7CINEriZlJKPXEXyk",brega funk
"6xrc4RXcso9uKlYWlIANPU","arrocha,forro"
"1ZFKFuRNWGcRL4bHEmWVAe",funk mandelao
"4hV3aU0WKvFaiX5ugXP5hp","funk mtg,phonk brasileiro"
"5WgRuO0mhM36NFoapzpWBH","brazilian hip hop,brazilian reggae,pop rap brasileiro,r&b brasileiro"
"7uMh23xWiuR7zsNkuNcm2G","house,pop dance,uk contemporary r&b,uk dance,uk pop"
"1usT5Rtr5iz4gWLdkxIUhV",vaqueiro
"4EPJlUEBy49EX1wuFOvtjK","pop dance,pop house,uk dance,uk pop"
"2f9ZiYA2ic1r1voObUimdd",art pop
"3kgQWNZNpp8d8JQZhuKbPP",dominican pop
"7uskxjQtkzfiqHCNIIv3gD",trap brasileiro
"2wIVse2owClT7go1WT98tk","dance pop,hip hop,hip pop,neo soul,pop rap,r&b,rap,urban contemporary,virginia hip hop"
"5hDZAExrfOVqKBLS8Ofyac","arrocha,sertanejo pop"
"7ySZCEP4HFGckYYPK5rqFI","funk carioca,pop nacional,pop teen brasileiro"
"5XKFrudbV4IiuE5WuTPRmT",gen z singer-songwriter
"6J6U2JAv7LUF0cSQ98gpjM",trap brasileiro
"47MpMsUfWtgyIIBEFOr4FE","reggaeton,reggaeton flow,trap latino,urbano latino"
"5am6JZ05n3QyqYMyD9CgSn","arrocha,forro"
"4ZyBq7WEL7d2dDH0BkVDPX",trap carioca
"7AcV1lk8Zrgo1691PDWEle","african rock,afropop,kwaito,south african jazz,south african pop,south african pop dance"
"5Gv1C1LY8pWiYcfcdjSNMT",rap feminino nacional
"5CrfWOM93nq6YMF6lvWuLv",trap brasileiro
"7l8ESevPECrqChwl3Bf7ov",speed up brasileiro
"2dd5mrQZvg6SmahdgVKDzh","k-rap,korean old school hip hop"
"6vbKIm1WsvhMMDpthYONc1",k-rap
"0KKUc4amZyvswV2YL6WTar","rap latina,trap latino,urbano latino"
"0mfeoleda752Uj4JbEZDIN","deboxe,funk mtg,funk viral"
"1xglv0oUbyJaycWFhyec8U","deboxe,no beat,rave funk"
"7oeudIVqIvznvUPrvivH5W",brega funk
"6JXRSEJa8jE6sxsjMFMozp","funk bh,funk mtg"
"07BaHE7dzguDOawZRVWCsR",deboxe
"2zjdf1M6DGPcBFnvEYmydy","arrocha,forro"
"5d6V3NZSeR7XZmEkf8inaU",trap brasileiro
"7lr4WifTmPssQJgBmbjiJq",trap brasileiro
"4KaMTjxBX1mA5Js6KWalNT",reggae do maranhao
"1on7ZQ2pvgeQF4vmIA09x5","brazilian rock,hard rock brasileiro,rock alternativo brasileiro,rock nacional brasileiro"
"33yjk1kQbu7otNngO5pQb8",funk rj
"1RaUlYy9nsEiDlucisa5Bk","r&b brasileiro,trap brasileiro"
"6MQ7E3HXWR3Djm3miL79mn",trap brasileiro
"63yBOaK3N1kG2g1M5ZxBox",sertanejo pop
"6EU3PugukCcYs0n3JuXjrH",trap brasileiro
"3eKjUJNwglGwLmS8dELCuC","funk carioca,funk ostentacao"
"6mTLUu4QRFZXFurxQyLzBX",deep funk ostentacao
"0iEtIxbK0KxaSlF7G42ZOp",rap
"716NhGYqD1jl2wI1Qkgq36","argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino"
"2lW4v8QBN9C7ENq22OTS9V",trap brasileiro
"08yxJfM5RnFAjJvMJIFnvh","sertanejo,sertanejo pop,sertanejo universitario"
"2ExGrw6XpbtUAJHTLtUXUD","dancehall,dancehall queen,uk dancehall,uk hip hop"
"5YjvMkjdrBGdoegUvgu4pu","brazilian bass,brazilian edm"
"48L62vfIzemLRdkT35IeqH",rap feminino nacional
"2gzwjs75n4HZZfgnVGxoqI","axe,forro,forro de favela"
"1HDCm1wr9wLKkuKUR641ay","frevo,musica pernambucana"
"3ZJCmnY5iUo1M0UFFWDXGf","funk carioca,funk das antigas,funk melody,funk ostentacao"
"2jzc5TC5TVFLXQlBNiIUzE","new romantic,new wave,new wave pop,permanent wave,synthpop"
"1Da4NyNC4CLayaNGGmL9uZ","axe,pagode,samba reggae"
"1mCHLu4gizrN9PwHxKrJv4","accordion,axe,baiao,bossa nova,forro,forro instrumental,mpb,samba,sanfona,velha guarda"
"2uOlKKhuUUWlTITCYYUuIK","arrocha,brega romantico,forro"
"7pfh1fGH1d8smlSon9h0jF",musica popular amazonense
"2Se9PDvg33BU6293vybNHc",sertanejo pop
"37KhHt9AiI1rVk6eydGafz",sertanejo pop
"2lVljEZxMEnMY5llvgXnUC","sertanejo pop,sertanejo universitario"
"51Blml2LZPmy7TTiAg47vQ","irish rock,permanent wave,rock"
"5exy2LREZrJ6aRzj1SwXQX","sertanejo,sertanejo pop,sertanejo universitario"
"1i2xi8v7H0aXgMNZcOaYzB",axe
"6d47Z08T4snK50HgTEHo5Z","hyphy,pop rap,southern hip hop,trap"
"4N874uPqBka1QiCvnCVOtr","alt z,indie poptimism"
"7E0NXeBm7iHldSxEFN4XJd","funk carioca,funk ostentacao"
"7xEFii6utZmQ61kX59HmLH","electropop,indie poptimism,la pop"
"51XrH5fQP2oIQynuKxSWcW","trap latino,urbano latino"
"2h93pZq0e7k5yf4dywlkpM","lgbtq+ hip hop,neo soul"
"6TIYQ3jFPwQSRmorSezPxX","ohio hip hop,pop rap"
"4tZwfgrHOc3mvqYlEYSvVi","electro,filter house,rock"
"77DAFfvm3O9zT5dIoG0eIO",uk funky
"726MxZBpkxnnoKl6aN7mmj","bboy,instrumental funk"
"21451j1KhjAiaYKflxBjr1","reggaeton,urbano latino"
"5H1nN1SzW0qNeUEZvuXjAj","pop venezolano,reggaeton,trap latino,urbano latino"
"4kI8Ie27vjvonwaB2ePh8T","indie rock,indietronica,modern alternative rock,modern rock"
"6CwfuxIqcltXDGjfZsMd9A","metropopolis,pop,pov: indie,uk alternative pop"
"3Ujv6sa60JRiaxS8RVuNOj","indie curitibano,nova mpb"
"4DdkRBBYG6Yk9Ka8tdJ9BW","atl hip hop,hip hop,pop rap,rap,trap"
"4CtW1JCmaMN6PhgBBQHxpX","brazilian hip hop,pop rap brasileiro"
"6rFkZxhheU9l1nODgZm4SP",r&b brasileiro
"35udcF82bFL8EzsDlWWcsr",batidao romantico
"3CbYyyd8wH3RT6t0jwpdzC","canadian hip hop,canadian trap"
"7qga9VgjmVrAAawr8WwUAH","funk carioca,funk ostentacao"
"1okJ4NC308qbtY9LyHn6DO",electropop
"7HIN94LvSDgxN5RoOLi3E5",deep tropical house
"1ackd5XprZEkH3McKbQD51","electro latino,spanish pop"
"3ocjm34azq21UtebolrtKj","funk carioca,pop nacional"
"6xYIkRmqYk6u2mDSfetr31","adoracao,indie cristao"
"2DaxqgrOhkeH0fpeiQq2f4","beatlesque,britpop,madchester,permanent wave,rock"
"56oDRnqbIiwx4mymNEv7dS","escape room,minnesota hip hop,pop,trap queen"
"2T1aUibqR2QC2sINIDQOAK","reggaeton,reggaeton flow,trap latino,urbano latino"
"63XBtGSEZINSyXylZxEUbv",alternative r&b
"7ABjmCErFBTzoGMVoQc2Sh","sertanejo,sertanejo pop,sertanejo universitario"
"6AVyGjQ7gNzSkGlBldHS1j",brazilian edm
"6ePeCaxkwQirMYsdHAXgs5","funk carioca,funk consciente,funk mtg,funk ostentacao,funk paulista"
"4PhdYoQGH8s1xee81dqQOO","brazilian reggae,brazilian rock,reggae tuga"
"3JlDzWcj1jl5fVSJ7YyHgK","arrochadeira,forro,tecnobrega"
"2R21vXR83lH98kGeO99Y66","reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino"
"1OAjDaKgg00KCUYqDe68un","eurodance,italo dance"
"4DdazUhIad0cymOHGifQO6",brazilian hip hop
"5qQdzyIlYfzICKOVdb7XvY",trap brasileiro
"4ZUahcHoVxr4lsrfdmhjhV","sertanejo,sertanejo pop,sertanejo universitario"
"3PyJHH2wyfQK3WZrk9rpmP","alt z,escape room"
"5cc7XCY3YdVmFDYw9LklMq",trap brasileiro
"4YlvKlWWHJl1TuXvrk94OW","hip hop tuga,kizomba,musica angolana,rap angolano"
"23wEWD21D4TPYiJugoXmYb","latin pop,mexican pop"
"7HJI3KV7QYdzMHYM9WC1LC",no beat
"4ulY4o7oEoqJlqc0V6R3Bc","funk carioca,funk consciente,funk ostentacao,funk paulista"
"757aE44tKEUQEqRuT6GnEB","melodic rap,rap,trap"
"6mvvdYsewi0vnz6JYfE9D9",funk 150 bpm
"2563ILWHSx52eOxOoi5rJW","nerdcore brasileiro,rap geek"
"3yJLZoq3Ra2VmSW5teVgih",instrumental funk
"6OviQMT0o5K1fzKYvUNbRS",rap paraense
"2FXC3k01G6Gw61bmprjgqS","irish singer-songwriter,modern rock,pov: indie"
"0Lhk5DBsN2N0HGUZ0TmUq2","deboxe,funk mtg,pagode baiano"
"0lAWpj5szCSwM4rUMHYmrr","indie rock italiano,italian pop"
"4NYa9HEvARX9LXU4LRoGny","funk bh,funk mtg"
"1JQLCxphQYlnbokiEvfB8o",funk carioca
"7dnT2FUXhjirperXaH22IJ","brazilian rock,mpb,tropicalia"
"0d71FlLkqZzdpEQifcngQq",brazilian gospel
"71szvmFWd7TUa7b6XmXj9k",alt z
"3rWZHrfrsPBxVy692yAIxF","afrofuturism,pop,post-teen pop,pov: indie"
"39VceBo0jXir85LCeAmAIs",pagode novo
"3vQ0GE3mI0dAaxIMYe5g7z","argentine hip hop,trap argentino,trap latino,urbano latino"
"7Dq3oCz43MCuWBRgWTltZI","funk bh,funk mtg"
"5M1ILxS67JEzWguvzNakgE","agronejo,sertanejo pop"
"3MZsBdqDrRTJihTHQrO6Dq",viral pop
"6tw6EpC9RgmSRZiZg0n22t","brazilian rock,mpb,rock brasiliense,rock nacional brasileiro"
"1aSxMhuvixZ8h9dK9jIDwL","art pop,art rock,baroque pop,new wave pop,permanent wave,piano rock,singer-songwriter"
"4fwuXg6XQHfdlOdmw36OHa","british soul,talent show,uk pop"
"6HvZYsbFfjnjFrWF950C9d","k-pop,k-pop girl group"
"7yIo15qboa9gHCtqK7cOLx","adoracao,reggae cristao"
"0HOTKavni3wfNtHbpccVgy","speed plug brasileiro,speed up brasileiro"
"3Yaa2NJiGdT82KIJMnHUZ7","forro,piseiro"
"4K4fsuNkaAwysF3AxRPLNh",brazilian gospel
"0IpLJsvZHA1op1pw8GAoPu","funk carioca,funk das antigas,funk pop"
"5Znx4PG5UsUitigaJnmZX3","afrofuturismo brasileiro,brazilian hip hop,brazilian reggae,rap df,rap feminino nacional"
"7rnLNmWx3ibYo5uQcghVgQ",funk rj
"77SW9BnxLY8rJ0RciFqkHh","modern alternative rock,modern rock,pop"
"7fhK7EsjjzfFurFz8FAlDe","funk bh,funk mtg"
"0ivrHNM8urVaCkgRX8rtKH",phonk brasileiro
"33NVpKoXjItPwUJTMZIOiY","gen z singer-songwriter,singer-songwriter pop"
"2txHhyCwHjUEpJjWrEyqyX",chill pop
"5vcMPVDXTLhJ4UpOZKXZtg","funk consciente,funk mtg,rap mineiro"
"4h7R7VHRgyc9Y9fApmbq9S",trap brasileiro
"2YCkwNYGevLmmLsbad5lsl","sertanejo pop,sertanejo universitario"
"290672NQpt16u6A6W2WVBu","sertanejo,sertanejo pop,sertanejo tradicional,sertanejo universitario"
"6faIprX4PUHAlDbC4SQt8v","funk mtg,phonk brasileiro"
"2MRXYszuTIaEliCCD22crt","forro,piseiro"
"3Qr4KjBoZj14d28vWulbA8",musica gaucha tradicionalista
"6uTK3YD9CT3pLx2yEfVmXk",brazilian reggae
"1AuDtbIuaPj9LHnOUMT3C8",roda de samba
"2B8HcBRTizIsSPryM46Sb1","axe,pagode,pagode novo,sertanejo,sertanejo universitario"
"2I6tDfWEkn4Ozfb6ePjRX4","funk carioca,funk paulista"
"2civFPMAiigAwTEUKkeRW2","funk carioca,funk ostentacao"
"1lpOgw56wZLDa8gaP6bSIs",soundtrack
"6VpdTQWCRE01WVoEuby2a6","rap feminino nacional,trap brasileiro"
"5Ynf8bbQV9ICbK3vZoPxGF","musica capixaba,rap capixaba,trap brasileiro"
