track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Eu Me Rendo,Renascer Praise,146.345,0.579,0.245,0.22,0.0734,0.0,0.813,0.0311,-8.424,372826.0,rnb_brasil,1,0.4401083333333333,0.60376,2.2705882352941176,1.0,3.0,0.8596,0.37607599999999997,0.14680000000000004,1.0
Me dá o Poder de Filho,Marcelo Aguiar,119.873,0.368,0.614,0.346,0.777,0.0,0.0911,0.0366,-7.507,221506.0,rnb_brasil,1,0.5171883333333334,0.66333,0.5897435897435898,1.0,1.0,0.8748833333333333,0.491533,0.44599999999999995,1.0
Como Nossos Pais,Elis Regina,143.721,0.498,0.491,0.478,0.3,0.0,0.0734,0.0821,-7.658,261600.0,rnb_brasil,0,0.534435,0.71462,0.9940119760479041,1.0,3.0,0.8723666666666666,0.512862,0.6,1.0
Me Perdoe,Gerson Rufino,137.961,0.636,0.654,0.429,0.465,0.0,0.226,0.032,-6.273,243029.0,rnb_brasil,1,0.6477350000000001,0.70887,0.9578313253012047,1.0,2.0,0.8954500000000001,0.609087,0.93,1.0
Estamos de Pé - Ao Vivo,Marcus Salles,104.046,0.766,0.511,0.331,0.109,2.54e-05,0.72,0.0359,-7.403,396911.0,rnb_brasil,1,0.55871,0.6583700000000001,1.4702495201535508,0.9999746,1.0,0.8766166666666667,0.5662370000000001,0.21799999999999997,1.0
Beguine dodói,Elis Regina,111.673,0.333,0.728,0.399,0.69,0.0,0.0653,0.0791,-16.162,134973.0,rnb_brasil,0,0.5500216666666666,0.59798,0.45121951219512196,1.0,1.0,0.7306333333333334,0.530698,0.6200000000000001,1.0
Simplesmente Sobrenatural,Rose Nascimento,130.146,0.608,0.547,0.355,0.739,0.0,0.103,0.0433,-4.364,287280.0,rnb_brasil,1,0.5728099999999999,0.69836,1.0915619389587072,1.0,2.0,0.9272666666666667,0.542036,0.522,1.0
Céu Azul,Charlie Brown Jr.,120.09,0.598,0.68,0.62,0.61,0.0,0.106,0.027,-6.147,198786.0,rnb_brasil,1,0.61955,0.7865300000000001,0.8666666666666666,1.0,2.0,0.8975500000000001,0.654053,0.78,1.0
Saudades Mil,509-E;Dexter;Afro-X,76.847,0.589,0.624,0.78,0.302,0.0,0.124,0.281,-6.669,526026.0,rnb_brasil,1,0.5167783333333333,0.84531,0.9290220820189273,1.0,0.0,0.88885,0.6668310000000001,0.604,1.0
Pangeia,Fabio Brazza;Atentado Napalm,148.935,0.722,0.74,0.76,0.606,0.0,0.108,0.246,-6.765,338520.0,rnb_brasil,1,0.7348250000000001,0.83635,0.9626666666666667,1.0,3.0,0.88725,0.748235,0.788,1.0
Tempo de Vencer,Jamily,75.971,0.405,0.455,0.149,0.329,0.0,0.119,0.0265,-12.193,240373.0,rnb_brasil,1,0.37561833333333333,0.53767,0.8709677419354839,1.0,0.0,0.7967833333333334,0.387067,0.658,1.0
Ouro Rosé,Felp 22;JP Diazz;Medellin,120.026,0.689,0.748,0.355,0.0537,0.0,0.243,0.06,-5.981,146822.0,rnb_brasil,1,0.6807433333333334,0.68219,0.908970976253298,1.0,2.0,0.9003166666666667,0.645119,0.10739999999999994,1.0
Pogba - Remix,Major RD;Bagua Records;Gooba,178.001,0.733,0.778,0.323,0.0316,0.0,0.113,0.368,-4.258,151347.0,rnb_brasil,1,0.8055683333333333,0.6866199999999999,0.9302030456852791,1.0,3.0,0.9290333333333333,0.664362,0.06320000000000003,0.0
Virgem,Xamã;Bagua Records;Neo Beats,100.051,0.403,0.894,0.609,0.412,2.44e-06,0.111,0.0916,-7.567,173793.0,rnb_brasil,1,0.6346516666666667,0.76793,0.44579646017699115,0.99999756,1.0,0.8738833333333333,0.6770930000000001,0.824,1.0
Faz Render,UCLÃ;Sueth;Raffé,173.427,0.478,0.506,0.265,0.123,0.0,0.0978,0.306,-7.251,168620.0,rnb_brasil,1,0.585445,0.63349,0.9263565891472868,1.0,3.0,0.87915,0.462149,0.246,1.0
Avareza (Santa Maria) - Acústico,Xamã;Bagua Records;Gustah;Irineu Barsé,139.953,0.496,0.58,0.61,0.646,0.0,0.109,0.362,-7.995,195428.0,rnb_brasil,1,0.572055,0.76405,0.840677966101695,1.0,2.0,0.86675,0.579205,0.708,0.0
Sucrilhos,Criolo,160.027,0.574,0.788,0.764,0.0626,0.0,0.203,0.319,-9.068,240226.0,rnb_brasil,1,0.7329116666666666,0.8149200000000001,0.719298245614035,1.0,3.0,0.8488666666666667,0.7216920000000001,0.12519999999999998,1.0
Tudo Que Ela Gosta De Escutar - Ao Vivo,Charlie Brown Jr.,122.698,0.89,0.513,0.73,0.0319,0.00108,0.687,0.0728,-5.253,190960.0,rnb_brasil,1,0.6279966666666668,0.8394699999999999,1.7017208413001912,0.99892,2.0,0.91245,0.7021470000000001,0.06379999999999997,1.0
Canção do Apocalipse - Ao Vivo,Diante do Trono;Ana Paula Valadão,123.219,0.478,0.352,0.0761,0.5,0.0,0.12,0.033,-6.8,437386.0,rnb_brasil,1,0.424765,0.56244,1.3204419889502763,1.0,2.0,0.8866666666666667,0.35566400000000004,1.0,1.0
Exército da Paz (Peace Army),Natiruts;Jacob Hemphill,178.075,0.768,0.553,0.926,0.179,0.0,0.0784,0.0413,-6.376,259413.0,rnb_brasil,1,0.7036916666666667,0.9066400000000001,1.364120781527531,1.0,3.0,0.8937333333333334,0.7274640000000001,0.358,1.0
Santificação,Elaine Martins,150.064,0.867,0.496,0.45,0.41,0.0,0.111,0.0408,-2.852,273438.0,rnb_brasil,1,0.6582066666666666,0.75148,1.7134387351778655,1.0,3.0,0.9524666666666667,0.623648,0.82,1.0
A Ti Meu Deus,Padre Agnaldo José,104.0,0.616,0.592,0.635,0.583,0.0,0.352,0.0259,-7.404,200040.0,rnb_brasil,1,0.5541333333333334,0.77996,1.0232558139534884,1.0,1.0,0.8766,0.6265959999999999,0.8340000000000001,1.0
Preciso Confiar,Stella Laura;Valesca Mayssa,121.892,0.529,0.661,0.328,0.648,0.0,0.132,0.0312,-5.33,288496.0,rnb_brasil,1,0.5923533333333333,0.6779,0.7883755588673621,1.0,2.0,0.9111666666666667,0.55649,0.704,1.0
Laços,Nando Reis;Ana Vilela,137.986,0.889,0.602,0.408,0.15,3.31e-05,0.3,0.0717,-6.072,240585.0,rnb_brasil,1,0.6976766666666666,0.70248,1.4526143790849673,0.9999669,2.0,0.8987999999999999,0.659348,0.30000000000000004,1.0
Deixa Ela,Cynthia Luz;Pedro Lotto;Froid,124.19,0.777,0.483,0.512,0.314,0.0,0.0914,0.32,-4.28,238080.0,rnb_brasil,1,0.5815833333333333,0.7619999999999999,1.5760649087221097,1.0,2.0,0.9286666666666666,0.6049,0.628,1.0
Melhor Amigo,Delino Marçal;Bruna Karla,105.724,0.478,0.461,0.358,0.183,0.0,0.203,0.0299,-6.77,335481.0,rnb_brasil,1,0.4501066666666667,0.6755,1.0148619957537155,1.0,1.0,0.8871666666666668,0.46695,0.366,1.0
Hoje - Ao Vivo,Charlie Brown Jr.;Marcelo Nova,114.154,0.967,0.589,0.44,0.0163,5.83e-06,0.84,0.0751,-6.05,262533.0,rnb_brasil,1,0.6748566666666667,0.7155,1.6143572621035058,0.99999417,1.0,0.8991666666666667,0.6852499999999999,0.03259999999999996,1.0
Onde Está Sua Fé?,Sued Silva,113.93,0.588,0.581,0.432,0.444,0.0,0.113,0.0338,-5.658,308096.0,rnb_brasil,1,0.5567833333333333,0.7162199999999999,0.9949238578680203,1.0,1.0,0.9057,0.5668219999999999,0.888,1.0
1980 - Acústico,AO Cubo,80.224,0.799,0.497,0.588,0.142,0.0,0.94,0.395,-4.763,383407.0,rnb_brasil,1,0.5219066666666666,0.78757,1.5759368836291914,1.0,0.0,0.9206166666666667,0.634857,0.28400000000000003,0.0
Arise,Sepultura,115.336,0.961,0.371,0.159,1.52e-05,0.0548,0.0916,0.0931,-6.765,198226.0,rnb_brasil,0,0.5660266666666667,0.59595,2.522309711286089,0.9452,1.0,0.88725,0.528095,3.0399999999985994e-05,1.0
Tu Te Abeiraste da Praia - A Barca,Astúlio Nunes,103.402,0.324,0.317,0.499,0.802,0.0,0.136,0.0279,-11.684,244920.0,rnb_brasil,1,0.32803666666666664,0.68276,0.9908256880733944,1.0,1.0,0.8052666666666667,0.392076,0.3959999999999999,1.0
Senhor da Terra,Marquinhos Gomes,77.546,0.764,0.406,0.349,0.151,0.0,0.378,0.0398,-6.49,275961.0,rnb_brasil,1,0.46144333333333337,0.6746999999999999,1.8365384615384615,1.0,0.0,0.8918333333333333,0.5288700000000001,0.30200000000000005,1.0
Meus Próprios Meios,Oficina G3,159.998,0.967,0.49,0.374,0.000863,4.19e-06,0.0901,0.085,-3.68,292478.0,rnb_brasil,1,0.7017633333333333,0.7127999999999999,1.934,0.99999581,3.0,0.9386666666666666,0.63218,0.0017260000000000053,1.0
Me Derramar,Ministério Vineyard,116.124,0.532,0.406,0.327,0.201,0.0,0.262,0.04,-7.612,350146.0,rnb_brasil,1,0.45614000000000005,0.65468,1.2788461538461537,1.0,1.0,0.8731333333333333,0.45286800000000005,0.402,1.0
Aviva-Nos - Ao Vivo,Israel Salazar;André Aquino,73.914,0.591,0.325,0.141,0.1,4.85e-05,0.0957,0.0349,-9.517,491200.0,rnb_brasil,1,0.36299,0.56123,1.7641791044776118,0.9999515,0.0,0.8413833333333334,0.39162300000000005,0.19999999999999996,1.0
Fé Menina,Dazaranha,162.943,0.588,0.578,0.797,0.332,0.0,0.15,0.0493,-8.281,189773.0,rnb_brasil,1,0.6369716666666666,0.83599,1.0,1.0,3.0,0.8619833333333333,0.6505989999999999,0.664,1.0
Os Planos de Deus (Ao Vivo),Samuel Messias;Sarah Farias,127.642,0.496,0.374,0.185,0.444,0.0,0.0787,0.038,-8.615,392556.0,rnb_brasil,1,0.44853666666666664,0.5878499999999999,1.2916666666666667,1.0,2.0,0.8564166666666666,0.39418499999999995,0.888,1.0
"Senhor,Que Vieste Salvar...",Padre Zeca,67.532,0.443,0.394,0.38,0.239,0.0,0.782,0.0371,-12.441,145106.0,rnb_brasil,1,0.3424533333333333,0.62759,1.0965346534653464,1.0,0.0,0.79265,0.429259,0.478,1.0
Me Deixe Aqui,Weslei Santos,77.805,0.217,0.583,0.261,0.859,7.47e-05,0.104,0.0404,-15.357,277692.0,rnb_brasil,1,0.386275,0.55083,0.36593591905564926,0.9999253,0.0,0.74405,0.405583,0.28200000000000003,1.0
Como Deus Quiser,Cynthia Luz;Projota,91.022,0.656,0.753,0.819,0.655,0.0,0.099,0.0759,-5.863,181373.0,rnb_brasil,1,0.6250033333333334,0.86897,0.8597640891218873,1.0,1.0,0.9022833333333333,0.748697,0.69,1.0
Pra Que,Voz da Verdade,73.934,0.331,0.483,0.201,0.733,2.65e-06,0.155,0.0267,-7.123,356653.0,rnb_brasil,1,0.3640233333333333,0.6091700000000001,0.6713995943204869,0.99999735,0.0,0.8812833333333334,0.393617,0.534,1.0
Meu Herói,André e Felipe;Rebeca Carvalho,146.153,0.648,0.384,0.261,0.0314,0.0,0.0883,0.0365,-6.734,286956.0,rnb_brasil,1,0.5299883333333333,0.63706,1.6446700507614214,1.0,3.0,0.8877666666666666,0.463906,0.06279999999999997,1.0
A Ilha - Ao Vivo,Armandinho,89.978,0.665,0.649,0.928,0.221,0.0,0.909,0.0284,-7.912,287159.0,rnb_brasil,1,0.5739633333333334,0.89208,1.0091047040971168,1.0,0.0,0.8681333333333333,0.733908,0.44199999999999995,1.0
Vinte E Nove,Legião Urbana,129.726,0.542,0.42,0.72,0.02,0.0471,0.185,0.036,-13.097,223933.0,rnb_brasil,1,0.48880999999999997,0.7570299999999999,1.2604651162790699,0.9529,2.0,0.7817166666666666,0.550303,0.040000000000000036,1.0
Inevitavelmente,Maneva,145.911,0.586,0.67,0.611,0.279,1.29e-05,0.192,0.0457,-8.108,197960.0,rnb_brasil,1,0.653985,0.76332,0.8617647058823529,0.9999871,3.0,0.8648666666666666,0.6423319999999999,0.558,1.0
Deus Está Contigo,Rose Nascimento,129.993,0.57,0.644,0.326,0.785,0.0,0.118,0.0326,-7.204,255746.0,rnb_brasil,1,0.6096550000000001,0.6583600000000001,0.8715596330275228,1.0,2.0,0.8799333333333333,0.559636,0.42999999999999994,1.0
Borracho y Loco (Lamento Boliviano) - Ao Vivo,Vera Loca,126.435,0.907,0.492,0.732,0.636,2.53e-05,0.903,0.0611,-6.063,311053.0,rnb_brasil,1,0.628825,0.8321699999999999,1.8067729083665338,0.9999747,2.0,0.8989499999999999,0.6985169999999999,0.728,1.0
Baader-Meinhof Blues,Legião Urbana,189.72,0.831,0.253,0.657,0.012,6.62e-05,0.508,0.0456,-5.41,207533.0,rnb_brasil,1,0.5758,0.8087000000000001,3.159695817490494,0.9999338,3.0,0.9098333333333334,0.56277,0.02400000000000002,1.0
Do Alto da Pedra,Rosa de Saron,123.914,0.757,0.538,0.298,0.0055,0.0,0.104,0.037,-5.622,279120.0,rnb_brasil,1,0.6026233333333333,0.6629799999999999,1.3813868613138685,1.0,2.0,0.9063,0.568198,0.01100000000000001,1.0
Pensamento (Acústico),Cidade Negra,172.055,0.693,0.673,0.965,0.0996,3.17e-05,0.0427,0.0557,-11.27,192440.0,rnb_brasil,1,0.7311583333333334,0.8733,1.014641288433382,0.9999683,3.0,0.8121666666666667,0.75743,0.19920000000000004,1.0
Vem Cear Comigo,Gerson Rufino,145.989,0.69,0.618,0.252,0.292,0.0,0.202,0.0268,-4.311,243266.0,rnb_brasil,1,0.6593150000000001,0.65769,1.0987261146496814,1.0,3.0,0.92815,0.5703689999999999,0.584,1.0
Bom É Quando Faz Mal,Matanza,167.999,0.974,0.501,0.588,0.0184,0.0,0.351,0.0909,-2.371,169106.0,rnb_brasil,1,0.7226983333333333,0.8114899999999999,1.9060665362035225,1.0,3.0,0.9604833333333332,0.691349,0.036799999999999944,1.0
Como Que Ocê Pôde Abandoná Eu?,Pedra Leticia,104.978,0.552,0.856,0.922,0.221,0.0,0.39,0.138,-7.685,166922.0,rnb_brasil,1,0.6685633333333334,0.89195,0.6374133949191686,1.0,1.0,0.8719166666666667,0.781595,0.44199999999999995,1.0
Roots Bloody Roots,Sepultura,120.167,0.874,0.435,0.265,0.000337,0.0419,0.311,0.123,-6.664,212253.0,rnb_brasil,0,0.5799783333333334,0.6393599999999999,1.9640449438202248,0.9581,2.0,0.8889333333333334,0.5531360000000001,0.0006739999999999524,1.0
Maior abandonado (Ao Vivo) - Live,Barão Vermelho,143.041,0.63,0.668,0.904,0.256,0.0267,0.162,0.041,-6.368,163693.0,rnb_brasil,0,0.6614016666666667,0.8979199999999999,0.9292035398230087,0.9733,3.0,0.8938666666666666,0.726792,0.512,1.0
Entre a Serpente e a Estrela (Amarillo By Money),Zé Ramalho,119.943,0.585,0.377,0.579,0.366,0.00451,0.242,0.0336,-8.894,179866.0,rnb_brasil,1,0.463905,0.74266,1.511627906976744,0.99549,1.0,0.8517666666666667,0.5163660000000001,0.732,1.0
Galactic Symphony,Mandragora,99.946,0.794,0.539,0.125,0.0604,0.274,0.18,0.0546,-9.073,322387.0,rnb_brasil,1,0.5742766666666667,0.55927,1.4462659380692167,0.726,1.0,0.8487833333333333,0.534727,0.12080000000000002,1.0
Baila,Froid;Nagalli,145.002,0.46,0.8,0.585,0.473,0.00105,0.104,0.0551,-8.735,177103.0,rnb_brasil,1,0.67967,0.74665,0.5679012345679012,0.99895,3.0,0.8544166666666667,0.649665,0.946,1.0
De Mais Ninguém,Edu Ribeiro,133.949,0.619,0.737,0.588,0.0837,0.0,0.0901,0.0292,-8.131,187226.0,rnb_brasil,1,0.6774483333333334,0.75389,0.8286479250334672,1.0,2.0,0.8644833333333334,0.6734890000000001,0.1674,1.0
Te Trago pra Perto de Mim,Konai,90.955,0.265,0.61,0.152,0.921,4.71e-05,0.0949,0.0514,-15.568,171009.0,rnb_brasil,1,0.43609166666666666,0.50512,0.4274193548387097,0.9999529,1.0,0.7405333333333334,0.404412,0.15799999999999992,1.0
Deus do Furdunço,BK;Nave;El Lif Beatz,104.026,0.646,0.852,0.831,0.0287,3.84e-06,0.0922,0.251,-5.268,148738.0,rnb_brasil,1,0.6931766666666667,0.8797200000000001,0.7494199535962878,0.99999616,1.0,0.9122,0.788772,0.05740000000000001,1.0
"Morra Bem, Viva Rápido",Don L,119.172,0.595,0.523,0.811,0.389,0.00628,0.212,0.394,-7.779,259964.0,rnb_brasil,1,0.53862,0.8466100000000001,1.1163227016885553,0.99372,1.0,0.8703500000000001,0.634561,0.778,0.0
Nossa Música,Ponto De Equilíbrio;Gabriel O Pensador,90.014,0.715,0.723,0.773,0.065,0.0,0.161,0.093,-4.999,232771.0,rnb_brasil,1,0.6260233333333333,0.85921,0.975443383356071,1.0,1.0,0.9166833333333333,0.7442210000000001,0.13,1.0
Ainda Bem Que Chegou - Acoustic Version,Vitor Kley,91.026,0.66,0.759,0.95,0.256,0.0,0.111,0.0495,-8.412,181978.0,rnb_brasil,1,0.62921,0.89588,0.858257477243173,1.0,1.0,0.8598,0.781188,0.512,1.0
A Divina Comédia 2,Rap Box;Fabio Brazza;Léo Casa 1;Gigante No Mic;Mano Fler;Zeus,93.36,0.936,0.704,0.742,0.257,0.0,0.257,0.318,-2.582,319992.0,rnb_brasil,1,0.6884,0.8709799999999999,1.3109243697478994,1.0,1.0,0.9569666666666666,0.797898,0.514,1.0
Estás Entre Nós (feat. Monsenhor Jonas Abib),Eliana Ribeiro;Monsenhor Jonas Abib,126.051,0.401,0.596,0.124,0.654,0.0,0.0913,0.0297,-8.364,272173.0,rnb_brasil,1,0.528385,0.5659599999999999,0.6617161716171618,1.0,2.0,0.8605999999999999,0.440096,0.692,1.0
Sol Ou Chuva,Forfun,95.968,0.63,0.655,0.753,0.0277,0.000383,0.0935,0.0238,-6.188,205013.0,rnb_brasil,1,0.5764466666666667,0.83932,0.9473684210526315,0.999617,1.0,0.8968666666666666,0.685532,0.055400000000000005,1.0
Tudo Pro Alto,Charlie Brown Jr.,179.079,0.945,0.215,0.603,0.000639,0.453,0.204,0.0798,-7.201,203093.0,rnb_brasil,1,0.5894649999999999,0.7691899999999999,4.199999999999999,0.5469999999999999,3.0,0.8799833333333333,0.5670189999999999,0.0012780000000000014,1.0
Cantando pro Santo,Sabotage;Chorão,79.976,0.474,0.889,0.745,0.0304,7.44e-06,0.0887,0.345,-9.017,366413.0,rnb_brasil,1,0.6199933333333333,0.80783,0.5272525027808675,0.99999256,0.0,0.8497166666666668,0.7275830000000001,0.060799999999999965,0.0
Longe do Fim,MISAEL,139.905,0.484,0.934,0.666,0.0707,0.0,0.362,0.148,-11.67,222857.0,rnb_brasil,1,0.7453750000000001,0.7497,0.5127118644067796,1.0,2.0,0.8055,0.72697,0.14139999999999997,1.0
Linhas Tortas,Gabriel O Pensador,100.007,0.838,0.747,0.675,0.701,0.0,0.0997,0.235,-4.471,344103.0,rnb_brasil,1,0.6915783333333334,0.82529,1.1070013210039629,1.0,1.0,0.9254833333333333,0.767729,0.5980000000000001,1.0
Ele Não Desiste de Você - Ao Vivo,Marquinhos Gomes,139.878,0.753,0.387,0.249,0.189,0.0,0.257,0.0372,-5.281,330506.0,rnb_brasil,1,0.55253,0.64679,1.8967254408060452,1.0,2.0,0.9119833333333334,0.49517900000000004,0.378,1.0
O Coro Vai Come - Ao Vivo,Charlie Brown Jr.,172.968,0.981,0.511,0.896,0.0301,0.0612,0.747,0.0579,-5.329,128106.0,rnb_brasil,1,0.7380800000000001,0.9051100000000001,1.8829174664107484,0.9388,3.0,0.9111833333333333,0.7684110000000001,0.06020000000000003,1.0
A Batalha do Arcanjo,Damares,141.05,0.738,0.645,0.465,0.42,0.0,0.285,0.0336,-3.26,306173.0,rnb_brasil,1,0.6789833333333334,0.7534000000000001,1.1267175572519084,1.0,3.0,0.9456666666666667,0.64774,0.84,1.0
O Leão,Damares;Canção & Louvor,75.891,0.749,0.63,0.573,0.14,0.0,0.0666,0.0744,-5.147,267398.0,rnb_brasil,1,0.5661849999999999,0.7777299999999999,1.1703124999999999,1.0,0.0,0.9142166666666667,0.669073,0.28,1.0
Hoje O Céu Abriu,NX Zero,101.919,0.918,0.56,0.595,0.1,1.07e-06,0.115,0.0344,-3.38,230773.0,rnb_brasil,1,0.625265,0.8041999999999999,1.6105263157894736,0.99999893,1.0,0.9436666666666667,0.69882,0.19999999999999996,1.0
Soldado do Morro,MV Bill,78.078,0.585,0.68,0.541,0.168,0.0,0.248,0.331,-5.989,412395.0,rnb_brasil,1,0.5456300000000001,0.75651,0.8478260869565216,1.0,0.0,0.9001833333333333,0.6313510000000001,0.3360000000000001,0.0
Perfeito É Quem Te Criou,Vida Reluz,76.167,0.279,0.448,0.198,0.6,0.0,0.252,0.0257,-11.608,350853.0,rnb_brasil,1,0.334645,0.56312,0.6091703056768559,1.0,0.0,0.8065333333333332,0.358812,0.8,1.0
Despreocupa,Kiara Vitória,134.886,0.582,0.498,0.308,0.512,0.0,0.246,0.031,-5.62,310635.0,rnb_brasil,1,0.54841,0.6669999999999999,1.1456692913385826,1.0,2.0,0.9063333333333333,0.5021,0.976,1.0
Novas Auroras,Nação Zumbi,106.991,0.681,0.706,0.52,0.000779,0.00034,0.219,0.0274,-8.512,210880.0,rnb_brasil,1,0.6356183333333334,0.72288,0.9511173184357543,0.99966,1.0,0.8581333333333333,0.662988,0.0015579999999999483,1.0
Alguém Que Te Faz Sorrir,Fresno,104.012,0.507,0.588,0.236,0.702,0.0,0.121,0.0259,-6.357,196906.0,rnb_brasil,1,0.5194533333333333,0.63083,0.8478260869565217,1.0,1.0,0.89405,0.497583,0.5960000000000001,1.0
Canção Ao Cordeiro - Ao Vivo,Israel Salazar;Gabriel Guedes de Almeida,133.993,0.532,0.393,0.225,0.0122,0.0,0.111,0.0412,-11.796,365206.0,rnb_brasil,1,0.47942166666666663,0.57204,1.3200992555831266,1.0,2.0,0.8034,0.41900399999999993,0.024399999999999977,1.0
Lourinha Bombril,Os Paralamas Do Sucesso,168.459,0.907,0.615,0.8,0.0194,5.59e-05,0.279,0.042,-9.234,158933.0,rnb_brasil,1,0.760365,0.8276600000000001,1.4512,0.9999441,3.0,0.8461,0.760866,0.038799999999999946,1.0
Regaço Acolhedor,Camila Holanda,99.182,0.309,0.328,0.204,0.867,0.0,0.0889,0.0276,-7.732,179828.0,rnb_brasil,1,0.3220033333333333,0.6042799999999999,0.9142011834319526,1.0,1.0,0.8711333333333333,0.325128,0.266,1.0
Poderoso Deus,Tony Allysson,139.816,0.553,0.488,0.217,0.52,9.49e-06,0.16,0.0306,-6.097,290600.0,rnb_brasil,1,0.5429266666666668,0.62583,1.1104417670682731,0.99999051,2.0,0.8983833333333333,0.467083,0.96,1.0
De Fé - Ao Vivo,Humberto Gessinger,80.189,0.695,0.541,0.469,0.655,0.000228,0.937,0.0301,-6.633,205480.0,rnb_brasil,1,0.5126483333333333,0.72127,1.261343012704174,0.999772,0.0,0.88945,0.590827,0.69,1.0
Tá na Mão de Deus,Aurelina Dourado,145.067,0.79,0.689,0.747,0.588,0.00181,0.089,0.0284,-4.876,266916.0,rnb_brasil,1,0.7232783333333332,0.8500400000000001,1.1301859799713878,0.99819,3.0,0.9187333333333334,0.747004,0.8240000000000001,1.0
Olha O Sol,Maneva,127.986,0.517,0.796,0.803,0.494,0.0,0.134,0.0793,-8.032,173565.0,rnb_brasil,1,0.6664100000000001,0.8408800000000001,0.641439205955335,1.0,2.0,0.8661333333333334,0.7181880000000002,0.988,1.0
Proibida Pra Mim,Zeca Baleiro,132.839,0.361,0.65,0.54,0.722,0.0,0.097,0.0328,-10.614,195000.0,rnb_brasil,1,0.5546983333333334,0.7098599999999999,0.5469696969696969,1.0,2.0,0.8230999999999999,0.547286,0.556,1.0
Eu Sou do Mar - Ao Vivo,Armandinho;Vitor Isensee,146.056,0.762,0.72,0.954,0.185,0.0,0.673,0.0731,-6.822,275969.0,rnb_brasil,1,0.7320266666666667,0.9133799999999999,1.0438356164383562,1.0,3.0,0.8863,0.798738,0.37,1.0
Pai,Marcos Antônio,117.048,0.574,0.655,0.577,0.327,0.0,0.366,0.031,-7.261,330804.0,rnb_brasil,1,0.5947800000000001,0.75819,0.863157894736842,1.0,1.0,0.8789833333333333,0.6254190000000001,0.654,1.0
Cocaína,Sabotage;Sombra;Bastardo,90.978,0.708,0.901,0.805,0.133,0.0,0.171,0.27,-7.171,298653.0,rnb_brasil,1,0.71453,0.8502900000000001,0.7771679473106475,1.0,1.0,0.8804833333333334,0.818829,0.266,1.0
Abra os Olhos do Meu Coração - Ao Vivo em Curitiba,David Quinlan,111.734,0.765,0.333,0.411,0.0173,0.0,0.191,0.0431,-7.748,511226.0,rnb_brasil,1,0.48222333333333334,0.68692,2.2303206997084546,1.0,1.0,0.8708666666666667,0.513592,0.034599999999999964,1.0
Ao Monte,Thiago Brado;Frei Gilson,93.987,0.303,0.495,0.226,0.824,1.83e-06,0.0778,0.0261,-10.263,368300.0,rnb_brasil,1,0.395045,0.58777,0.6,0.99999817,1.0,0.8289500000000001,0.39287700000000003,0.3520000000000001,1.0
Gratidão - Ao Vivo,Ministério Adoração e Vida,73.026,0.325,0.536,0.322,0.796,2.46e-05,0.363,0.0273,-7.192,254533.0,rnb_brasil,1,0.38721000000000005,0.65688,0.5952380952380952,0.9999754,0.0,0.8801333333333333,0.4419880000000001,0.4079999999999999,1.0
O tempo não para,Barão Vermelho,136.627,0.694,0.525,0.42,0.0474,0.0,0.738,0.0372,-7.208,272173.0,rnb_brasil,1,0.5984116666666667,0.69592,1.2971962616822428,1.0,2.0,0.8798666666666667,0.571792,0.0948,1.0
Favela Vive 2,ADL;BK;MV Bill;Funkero,105.694,0.568,0.713,0.668,0.0545,8.15e-06,0.178,0.128,-4.08,422884.0,rnb_brasil,1,0.6030566666666666,0.8264,0.7856154910096819,0.99999185,1.0,0.932,0.6718400000000001,0.10899999999999999,1.0
Tua Presença Cura,Ana Gabriela,140.045,0.602,0.485,0.123,0.163,0.0,0.0907,0.0271,-4.076,341524.0,rnb_brasil,1,0.5565083333333333,0.60844,1.2161616161616162,1.0,3.0,0.9320666666666667,0.460044,0.32600000000000007,1.0
Nós Vamos Invadir Sua Praia,Ultraje a Rigor,167.889,0.98,0.292,0.517,0.000502,0.00126,0.988,0.225,-5.588,328200.0,rnb_brasil,1,0.619815,0.7509199999999999,3.2450331125827816,0.99874,3.0,0.9068666666666666,0.5892919999999999,0.0010040000000000049,1.0
Rompendo em Fé,Comunidade Evangélica Internacional da Zona Sul,67.864,0.59,0.488,0.368,0.439,0.0,0.486,0.0356,-8.525,352943.0,rnb_brasil,1,0.43410666666666664,0.6619499999999999,1.184738955823293,1.0,0.0,0.8579166666666667,0.511995,0.878,1.0
Petróleo Do Futuro,Legião Urbana,202.869,0.802,0.224,0.338,0.00831,0.00217,0.228,0.102,-10.58,182933.0,rnb_brasil,1,0.5526,0.6294,3.427350427350427,0.99783,,0.8236666666666667,0.46074000000000004,0.016619999999999968,1.0
Deus do Secreto,Ministério Sarando a Terra Ferida,125.898,0.619,0.466,0.167,0.404,0.0,0.988,0.0298,-5.061,370172.0,rnb_brasil,1,0.5285299999999999,0.6161899999999999,1.3004201680672267,1.0,2.0,0.91565,0.46711899999999995,0.808,1.0
