track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,Unnamed: 0,id,artist_names,name,genres,key,mode,tempo,time_signature,artists_ids,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
1° De Julho,Legião Urbana,171.512,0.638,0.602,0.52,0.217,0.015,0.0856,0.0372,-7.761,290200.0,mpb,1.0,,,,,,,,,,,0.6782533333333333,0.7303899999999999,1.042483660130719,0.985,3.0,0.8706499999999999,0.609239,0.43399999999999994,1.0
Onde Está Você,Elba Ramalho;Dominguinhos,157.243,0.601,0.744,0.927,0.562,1.55e-06,0.125,0.0463,-10.082,208080.0,mpb,1.0,,,,,,,,,,,0.7143716666666666,0.86998,0.7970822281167108,0.99999845,3.0,0.8319666666666666,0.750298,0.8759999999999999,1.0
Fonte Da Saudade,Kleiton & Kledir,122.154,0.668,0.463,0.306,0.0311,0.0,0.586,0.0372,-7.169,279613.0,mpb,1.0,,,,,,,,,,,0.53549,0.6507100000000001,1.412262156448203,1.0,2.0,0.8805166666666667,0.5118710000000001,0.06220000000000003,1.0
O Útimo Dia,Paulinho Moska,128.26,0.277,0.76,0.597,0.754,1.53e-06,0.108,0.0325,-16.209,214506.0,mpb,0.0,,,,,,,,,,,0.5768666666666666,0.6767099999999999,0.35974025974025975,0.99999847,2.0,0.72985,0.5741710000000001,0.492,1.0
Eu Era Um Lobisomem Juvenil,Legião Urbana,97.143,0.515,0.556,0.527,0.0758,0.000702,0.217,0.0268,-13.122,406400.0,mpb,1.0,,,,,,,,,,,0.494405,0.67958,0.9098939929328621,0.999298,1.0,0.7813,0.550258,0.15159999999999996,1.0
Extra (Participação especial de Cidade Negra) - Acústico,Gilberto Gil;Cidade Negra,164.394,0.706,0.687,0.791,0.119,9.77e-05,0.654,0.045,-6.341,301666.0,mpb,1.0,,,,,,,,,,,0.72929,0.85299,1.012912482065997,0.9999023,3.0,0.8943166666666666,0.730099,0.238,1.0
Lalange,Liniker;Milton Nascimento,113.92,0.399,0.538,0.275,0.748,0.0,0.111,0.0373,-10.215,257514.0,mpb,1.0,,,,,,,,,,,0.4785666666666667,0.60785,0.7281021897810219,1.0,1.0,0.82975,0.450685,0.504,1.0
Vamos Fazer Um Filme,Legião Urbana,117.738,0.437,0.674,0.844,0.414,0.0996,0.0713,0.0297,-14.639,261866.0,mpb,1.0,,,,,,,,,,,0.56433,0.7912100000000001,0.6388888888888888,0.9004,1.0,0.7560166666666668,0.648621,0.828,1.0
Deu Pra Ti,Kleiton & Kledir,76.681,0.751,0.45,0.66,0.199,0.0,0.0498,0.0347,-5.889,285035.0,mpb,1.0,,,,,,,,,,,0.4781016666666667,0.80511,1.632608695652174,1.0,0.0,0.9018499999999999,0.617811,0.398,1.0
Todo Azul do Mar,Flavio Venturini,81.075,0.525,0.436,0.314,0.55,0.000119,0.3,0.0288,-6.858,331346.0,mpb,1.0,,,,,,,,,,,0.410625,0.65702,1.1771300448430493,0.999881,0.0,0.8857,0.460402,0.8999999999999999,1.0
Só por um momento - Ao vivo,Jorge Aragão,81.952,0.665,0.647,0.815,0.592,0.000293,0.887,0.05,-9.879,347360.0,mpb,1.0,,,,,,,,,,,0.5595866666666667,0.82721,1.0121765601217656,0.999707,0.0,0.83535,0.7040210000000001,0.8160000000000001,1.0
Meu Universo É Você - Ao Vivo,Roupa Nova,157.704,0.819,0.364,0.599,0.213,0.0,0.989,0.0463,-7.853,249640.0,mpb,1.0,,,,,,,,,,,0.59054,0.76107,2.1898395721925135,1.0,3.0,0.8691166666666666,0.587207,0.42599999999999993,1.0
Quando Eu Te Encontrar - Ao Vivo,Biquini Cavadão,99.998,0.933,0.52,0.536,0.0159,0.0195,0.397,0.0357,-5.2,213533.0,mpb,1.0,,,,,,,,,,,0.6065633333333333,0.7624,1.760377358490566,0.9805,1.0,0.9133333333333333,0.6713399999999999,0.03180000000000005,1.0
Rosa Morena,Casuarina;Moinho,106.679,0.857,0.538,0.728,0.725,0.0166,0.773,0.0494,-6.395,187293.0,mpb,1.0,,,,,,,,,,,0.6038983333333333,0.82725,1.563868613138686,0.9834,1.0,0.8934166666666667,0.7006250000000002,0.55,1.0
Minha filosofia,Casuarina,85.305,0.648,0.472,0.542,0.609,0.00501,0.696,0.0366,-8.886,230426.0,mpb,1.0,,,,,,,,,,,0.472575,0.72794,1.3443983402489628,0.99499,0.0,0.8519000000000001,0.564394,0.782,1.0
A Cidade,Chico Science;Nação Zumbi,95.534,0.824,0.734,0.911,0.0559,0.00237,0.0606,0.0493,-9.932,286666.0,mpb,1.0,,,,,,,,,,,0.6734233333333333,0.86508,1.10752688172043,0.99763,1.0,0.8344666666666666,0.809508,0.11180000000000001,1.0
Coração Pirata,Roupa Nova,95.542,0.609,0.517,0.325,0.0424,1.07e-05,0.385,0.0242,-8.973,282293.0,mpb,1.0,,,,,,,,,,,0.5004366666666668,0.64027,1.1555977229601517,0.9999893,1.0,0.85045,0.518527,0.08479999999999999,1.0
Pavão Mysteriozo,Ednardo,107.731,0.399,0.817,0.242,0.475,0.0,0.448,0.0427,-9.639,260079.0,mpb,1.0,,,,,,,,,,,0.6077516666666667,0.60041,0.4824667472793229,1.0,1.0,0.83935,0.554941,0.95,1.0
O Trem Das 7,Raul Seixas,121.745,0.635,0.441,0.479,0.109,0.0,0.126,0.0385,-8.318,159960.0,mpb,1.0,,,,,,,,,,,0.5139083333333334,0.70842,1.4079822616407982,1.0,2.0,0.8613666666666667,0.533542,0.21799999999999997,1.0
Devagarinho 2.0 (prod. DKVPZ),Illy;Baco Exu do Blues;Arnaldo Antunes;Deekapz,94.772,0.557,0.749,0.601,0.3,0.0,0.128,0.152,-7.13,222315.0,mpb,1.0,,,,,,,,,,,0.5995533333333333,0.7690999999999999,0.7338603425559947,1.0,1.0,0.8811666666666667,0.66381,0.6,1.0
Cecília,Elenco Original Do Filme Ana e Vitória,134.431,0.226,0.425,0.219,0.945,0.000385,0.0859,0.0417,-13.404,164091.0,mpb,1.0,,,,,,,,,,,0.40435166666666666,0.55356,0.5195402298850574,0.999615,2.0,0.7766000000000001,0.33695600000000003,0.1100000000000001,1.0
Cigano (Ao Vivo),Djavan,128.5,0.623,0.545,0.27,0.229,3.93e-05,0.688,0.0531,-7.931,307533.0,mpb,1.0,,,,,,,,,,,0.5735666666666667,0.62869,1.1225225225225224,0.9999607,2.0,0.8678166666666667,0.521769,0.45799999999999996,1.0
Ninguém Gosta de Se Sentir Só,Tim Maia,113.877,0.719,0.777,0.777,0.355,0.0,0.107,0.0391,-6.701,190400.0,mpb,1.0,,,,,,,,,,,0.6939949999999999,0.84379,0.9135959339263023,1.0,1.0,0.8883166666666666,0.7662789999999999,0.71,1.0
Moça,Erick Roza,140.028,0.522,0.657,0.229,0.601,0.000865,0.108,0.0301,-11.893,144372.0,mpb,1.0,,,,,,,,,,,0.6184799999999999,0.57267,0.782608695652174,0.999135,3.0,0.8017833333333333,0.522467,0.798,1.0
Bom Mesmo É Estar Debaixo D'Água,Luedji Luna,172.05,0.428,0.556,0.366,0.791,0.0192,0.0899,0.0556,-12.406,271293.0,mpb,0.0,,,,,,,,,,,0.5931500000000001,0.62234,0.7561837455830388,0.9808,3.0,0.7932333333333333,0.486234,0.4179999999999999,1.0
Não dá mais - Acústico,UM44K,127.965,0.28,0.682,0.755,0.818,0.0,0.0842,0.0357,-9.501,188472.0,mpb,1.0,,,,,,,,,,,0.5382750000000001,0.80699,0.4046242774566474,1.0,2.0,0.84165,0.588499,0.3640000000000001,1.0
Crer-Sendo,Castello Branco,84.272,0.575,0.593,0.416,0.161,0.0,0.112,0.0441,-7.893,207882.0,mpb,1.0,,,,,,,,,,,0.5094533333333333,0.6874699999999999,0.9535655058043118,1.0,0.0,0.8684499999999999,0.5616469999999999,0.32200000000000006,1.0
Eu Não Ando Tão Bem Assim,Bia Marques,79.886,0.508,0.651,0.558,0.12,1.06e-06,0.153,0.0432,-8.92,180046.0,mpb,1.0,,,,,,,,,,,0.5110433333333333,0.734,0.7685325264750378,0.99999894,0.0,0.8513333333333333,0.5978000000000001,0.24,1.0
Chanel,Rachel Reis;Cuper;Zamba,90.013,0.358,0.712,0.686,0.395,0.00122,0.0859,0.0794,-11.605,144000.0,mpb,1.0,,,,,,,,,,,0.5134216666666667,0.7583500000000001,0.49584487534626037,0.99878,1.0,0.8065833333333333,0.605235,0.79,1.0
Já Era,Seu Pereira e Coletivo 401,127.078,0.659,0.64,0.382,0.194,0.0,0.167,0.0385,-8.448,263040.0,mpb,1.0,,,,,,,,,,,0.6294966666666667,0.66832,1.0138461538461538,1.0,2.0,0.8592,0.596932,0.388,1.0
Ai Bebê,ALMAR;João Mar,130.02,0.464,0.823,0.919,0.53,4.1e-06,0.293,0.0673,-6.712,164307.0,mpb,1.0,,,,,,,,,,,0.6674,0.9004800000000001,0.5570228091236495,0.9999959,2.0,0.8881333333333333,0.742248,0.94,1.0
Óculos,Os Paralamas Do Sucesso,181.372,0.701,0.533,0.912,0.0868,0.0213,0.0661,0.112,-14.954,219213.0,mpb,1.0,,,,,,,,,,,0.6768000000000001,0.81526,1.29097605893186,0.9787,3.0,0.7507666666666667,0.687426,0.17359999999999998,1.0
Como Eu Quero,Vicka,121.014,0.639,0.786,0.584,0.122,0.000146,0.0992,0.0265,-7.474,167717.0,mpb,1.0,,,,,,,,,,,0.6863900000000001,0.75886,0.8027638190954773,0.999854,2.0,0.8754333333333333,0.698786,0.244,1.0
"Espere Por Mim, Morena",Gonzaguinha,104.002,0.325,0.602,0.401,0.241,0.0,0.121,0.0264,-12.039,204933.0,mpb,1.0,,,,,,,,,,,0.4718366666666666,0.64001,0.5310457516339869,1.0,1.0,0.79935,0.48250100000000007,0.482,1.0
Pérola Negra - Ao Vivo,Gal Costa,120.124,0.48,0.76,0.438,0.548,0.00139,0.971,0.0655,-8.562,300973.0,mpb,1.0,,,,,,,,,,,0.6242066666666667,0.6895800000000001,0.6233766233766234,0.99861,2.0,0.8573000000000001,0.604558,0.9039999999999999,1.0
Santa Clara Clareou,Jorge Ben Jor,201.561,0.564,0.472,0.627,0.103,5.58e-06,0.0645,0.0932,-15.053,211133.0,mpb,1.0,,,,,,,,,,,0.6052,0.7002700000000001,1.1701244813278007,0.99999442,,0.7491166666666668,0.553427,0.20599999999999996,1.0
Futuros Amantes,Chico Buarque,81.497,0.231,0.364,0.154,0.88,0.000183,0.127,0.0404,-16.246,210400.0,mpb,1.0,,,,,,,,,,,0.2871283333333333,0.49914000000000003,0.6176470588235294,0.999817,0.0,0.7292333333333334,0.295614,0.24,1.0
Tão Sonhada,Banda Eva,92.034,0.711,0.689,0.677,0.64,0.00264,0.0969,0.0491,-9.97,213146.0,mpb,1.0,,,,,,,,,,,0.61119,0.7711,1.017167381974249,0.99736,1.0,0.8338333333333333,0.7014100000000001,0.72,1.0
Duas Cidades,BaianaSystem,97.999,0.899,0.789,0.847,0.125,0.0,0.103,0.138,-6.363,226040.0,mpb,1.0,,,,,,,,,,,0.7275316666666667,0.87517,1.125156445556946,1.0,1.0,0.89395,0.842217,0.25,1.0
Aquele abraço - Ao vivo,Gilberto Gil,94.516,0.74,0.739,0.791,0.347,5.24e-06,0.706,0.1,-9.442,263906.0,mpb,1.0,,,,,,,,,,,0.6490266666666666,0.82198,0.9879839786381842,0.99999476,1.0,0.8426333333333333,0.7579980000000001,0.694,1.0
Enredo do meu samba - Ao vivo,Jorge Aragão,109.099,0.33,0.401,0.489,0.869,0.0,0.717,0.0506,-13.829,180133.0,mpb,1.0,,,,,,,,,,,0.3813316666666667,0.65731,0.8029197080291971,1.0,1.0,0.7695166666666666,0.422931,0.262,1.0
Independência,Capital Inicial,159.742,0.846,0.39,0.697,0.00806,1.41e-05,0.171,0.044,-4.603,184693.0,mpb,1.0,,,,,,,,,,,0.6150366666666667,0.83277,2.1149999999999998,0.9999859,3.0,0.9232833333333333,0.6324770000000001,0.016120000000000023,1.0
Sei Lá,Lagum,97.961,0.865,0.63,0.813,0.381,0.0,0.113,0.0489,-4.767,203200.0,mpb,1.0,,,,,,,,,,,0.6377683333333334,0.8775299999999999,1.3515625,1.0,1.0,0.92055,0.761853,0.762,1.0
Só Agora,Pitty,87.97,0.488,0.532,0.156,0.274,0.0011,0.426,0.0235,-9.692,204800.0,mpb,1.0,,,,,,,,,,,0.45901666666666663,0.56548,0.9003690036900368,0.9989,0.0,0.8384666666666667,0.446948,0.548,1.0
Vingança Do Amor,Ivete Sangalo;Pablo,132.076,0.73,0.568,0.53,0.205,0.0,0.34,0.0375,-5.136,178200.0,mpb,1.0,,,,,,,,,,,0.6231266666666666,0.76064,1.2629757785467128,1.0,2.0,0.9144,0.628264,0.4099999999999999,1.0
Grand' Hotel - Ao Vivo,Kid Abelha,111.957,0.595,0.653,0.307,0.686,0.0,0.867,0.0255,-7.336,240866.0,mpb,1.0,,,,,,,,,,,0.591595,0.64944,0.8974358974358974,1.0,1.0,0.8777333333333334,0.566044,0.6279999999999999,1.0
Judia de Mim (Ao Vivo),Seu Jorge;Zeca Pagodinho,126.034,0.841,0.5,0.911,0.805,0.0,0.641,0.163,-6.456,132320.0,mpb,1.0,,,,,,,,,,,0.6123566666666667,0.89984,1.6490196078431372,1.0,2.0,0.8924,0.7244840000000001,0.3899999999999999,1.0
O Que e Que Há (Ao Vivo),Fábio Jr.,96.007,0.548,0.595,0.349,0.444,0.00183,0.782,0.0245,-8.978,209066.0,mpb,1.0,,,,,,,,,,,0.5219116666666667,0.6498199999999998,0.9057851239669422,0.99817,1.0,0.8503666666666666,0.5371819999999999,0.888,1.0
Eu Sei (Na Mira),Marisa Monte,151.659,0.464,0.723,0.881,0.346,2.2e-06,0.104,0.0385,-14.593,161226.0,mpb,0.0,,,,,,,,,,,0.653465,0.80647,0.6330150068212824,0.9999978,3.0,0.7567833333333333,0.685247,0.692,1.0
Pais e Filhos - Ao Vivo,Legião Urbana,97.547,0.657,0.468,0.501,0.09,5.65e-05,0.697,0.0233,-5.454,281520.0,mpb,1.0,,,,,,,,,,,0.4936783333333334,0.74586,1.3744769874476988,0.9999435,1.0,0.9091,0.5590860000000001,0.17999999999999994,1.0
Quatro Vezes Você,Capital Inicial,76.02,0.803,0.512,0.613,0.000153,0.0,0.161,0.034,-5.401,228013.0,mpb,1.0,,,,,,,,,,,0.5236,0.79119,1.5383141762452108,1.0,0.0,0.9099833333333334,0.647419,0.00030600000000002847,1.0
Solidão,Alceu Valença,118.215,0.48,0.568,0.646,0.285,0.0,0.386,0.0315,-9.571,191773.0,mpb,1.0,,,,,,,,,,,0.525025,0.7626900000000001,0.8304498269896194,1.0,1.0,0.8404833333333334,0.576669,0.57,1.0
Não Vou Ficar,Tim Maia,77.723,0.783,0.563,0.688,0.0925,0.0,0.0887,0.0695,-9.052,172996.0,mpb,1.0,,,,,,,,,,,0.5459383333333333,0.7846799999999999,1.3664921465968587,1.0,0.0,0.8491333333333333,0.6761679999999999,0.18500000000000005,1.0
Café da Manhã,Roberto Carlos,175.614,0.497,0.298,0.323,0.338,6.72e-06,0.145,0.0306,-6.448,242480.0,mpb,1.0,,,,,,,,,,,0.49079,0.66472,1.6136363636363638,0.99999328,3.0,0.8925333333333333,0.39937199999999995,0.676,1.0
Magamalabares,Marisa Monte,115.85,0.667,0.473,0.707,0.0863,0.0337,0.258,0.0373,-10.773,215826.0,mpb,0.0,,,,,,,,,,,0.5296833333333333,0.7750699999999999,1.3809523809523812,0.9663,1.0,0.82045,0.6082069999999999,0.17259999999999998,1.0
Chuva de Prata - Ao Vivo,Roupa Nova,121.772,0.525,0.619,0.628,0.707,6.33e-06,0.696,0.0391,-12.653,184080.0,mpb,1.0,,,,,,,,,,,0.5699533333333333,0.72467,0.834658187599364,0.99999367,2.0,0.7891166666666667,0.603167,0.5860000000000001,1.0
Malandro - Ao vivo,Jorge Aragão;Elza Soares,84.298,0.697,0.533,0.636,0.59,0.043,0.869,0.101,-8.384,334586.0,mpb,1.0,,,,,,,,,,,0.5160966666666666,0.7705599999999999,1.2836095764272557,0.957,0.0,0.8602666666666666,0.626556,0.8200000000000001,1.0
Quanto Tempo Demora um Mês,Biquini Cavadão,75.066,0.674,0.509,0.159,0.253,0.0,0.732,0.0383,-7.379,184120.0,mpb,1.0,,,,,,,,,,,0.48181,0.58981,1.298651252408478,1.0,0.0,0.8770166666666667,0.49658100000000005,0.506,1.0
Sá Marina,Wilson Simonal,118.894,0.5,0.582,0.719,0.553,0.0,0.122,0.0307,-10.947,201360.0,mpb,1.0,,,,,,,,,,,0.5391566666666666,0.77813,0.8445945945945946,1.0,1.0,0.81755,0.6044130000000001,0.8939999999999999,1.0
Timidez,Biquini Cavadão,129.421,0.885,0.442,0.268,0.081,0.0,0.774,0.0816,-5.843,267733.0,mpb,1.0,,,,,,,,,,,0.6022016666666667,0.6487700000000001,1.9579646017699115,1.0,2.0,0.9026166666666666,0.560777,0.16200000000000003,1.0
Bolso Nada,"Francisco, el Hombre;Liniker e os Caramelows",105.042,0.794,0.746,0.68,0.314,0.000332,0.165,0.0928,-4.86,266746.0,mpb,1.0,,,,,,,,,,,0.6862699999999999,0.8234,1.0502645502645502,0.999668,1.0,0.919,0.7549399999999999,0.628,1.0
Metal Contra As Nuvens - Ao Vivo Em São Paulo / 1999,Legião Urbana,89.075,0.531,0.377,0.443,0.493,0.0,0.125,0.0305,-6.229,561133.0,mpb,1.0,,,,,,,,,,,0.3962583333333333,0.71491,1.372093023255814,1.0,0.0,0.8961833333333333,0.4701910000000001,0.986,1.0
Intuição,Oswaldo Montenegro,99.24,0.567,0.416,0.437,0.375,0.0,0.981,0.0348,-7.175,235760.0,mpb,1.0,,,,,,,,,,,0.4435,0.70305,1.3309859154929577,1.0,1.0,0.8804166666666667,0.49420499999999995,0.75,1.0
Mutirão de amor - Ao vivo,Jorge Aragão;Zeca Pagodinho,89.171,0.617,0.65,0.621,0.676,3.16e-06,0.98,0.129,-9.075,284760.0,mpb,1.0,,,,,,,,,,,0.5587183333333333,0.7576499999999999,0.9348484848484848,0.99999684,0.0,0.84875,0.645065,0.6479999999999999,1.0
Tudo Sobre Você,Zélia Duncan,94.014,0.608,0.644,0.499,0.153,2.39e-06,0.713,0.0593,-9.519,213640.0,mpb,0.0,,,,,,,,,,,0.56109,0.70441,0.929663608562691,0.99999761,1.0,0.84135,0.6102409999999999,0.30600000000000005,1.0
Sereníssima,Legião Urbana,174.135,0.768,0.376,0.86,0.00795,0.00435,0.355,0.0342,-13.587,241733.0,mpb,1.0,,,,,,,,,,,0.608625,0.80813,1.9896373056994818,0.99565,3.0,0.77355,0.6336130000000001,0.015900000000000025,1.0
Maneira Simples,Almir Sater,125.11,0.53,0.625,0.365,0.893,0.0,0.28,0.0288,-9.269,225733.0,mpb,1.0,,,,,,,,,,,0.5800166666666667,0.6533100000000001,0.8346456692913387,1.0,2.0,0.8455166666666667,0.547331,0.21399999999999997,1.0
Cheguei Pra Te Amar,Ivete Sangalo;Mc Livinho,101.893,0.802,0.769,0.696,0.154,1.24e-05,0.0731,0.0617,-5.601,197493.0,mpb,1.0,,,,,,,,,,,0.6949216666666667,0.82239,1.0295250320924263,0.9999876,1.0,0.9066500000000001,0.769639,0.30800000000000005,1.0
Meu Bem Querer - JAH-VAN,Seu Jorge;Black Alien;BiD;Fernando Nunes,140.013,0.545,0.796,0.62,0.116,0.0157,0.0812,0.0603,-8.117,284466.0,mpb,1.0,,,,,,,,,,,0.694855,0.7668299999999999,0.6761786600496278,0.9843,3.0,0.8647166666666666,0.6825829999999999,0.23199999999999998,1.0
Realce,Gilberto Gil,132.584,0.886,0.606,0.718,0.0221,8.77e-06,0.161,0.0516,-7.102,284093.0,mpb,1.0,,,,,,,,,,,0.6897733333333333,0.8161799999999999,1.4383116883116884,0.99999123,2.0,0.8816333333333333,0.7334179999999999,0.04420000000000002,1.0
Dança,Luana Berti;Vitor Soltau,89.257,0.533,0.557,0.627,0.804,0.0,0.197,0.105,-6.7,152961.0,mpb,1.0,,,,,,,,,,,0.4871616666666667,0.7837999999999999,0.9400352733686067,1.0,0.0,0.8883333333333333,0.58648,0.3919999999999999,1.0
Lua,Lagum,120.029,0.357,0.847,0.416,0.632,1.36e-06,0.111,0.0426,-12.336,169506.0,mpb,1.0,,,,,,,,,,,0.6306483333333333,0.64304,0.41656942823803966,0.99999864,2.0,0.7944,0.5934039999999999,0.736,1.0
Nuvens,Tim Maia,112.548,0.779,0.535,0.769,0.068,0.00196,0.16,0.0522,-6.865,169133.0,mpb,1.0,,,,,,,,,,,0.58878,0.8389500000000001,1.4293577981651375,0.99804,1.0,0.8855833333333333,0.6853950000000001,0.136,1.0
Tu Não Sabes,Zeca Baleiro,120.047,0.362,0.755,0.305,0.624,0.00391,0.0746,0.044,-12.281,288365.0,mpb,1.0,,,,,,,,,,,0.5861783333333334,0.59919,0.47320261437908495,0.99609,2.0,0.7953166666666667,0.5315190000000001,0.752,1.0
Boa Noite (Ao Vivo),Djavan,103.283,0.823,0.66,0.672,0.343,0.000172,0.945,0.0721,-6.838,340693.0,mpb,1.0,,,,,,,,,,,0.6490383333333333,0.80042,1.2283582089552236,0.999828,1.0,0.8860333333333333,0.7253419999999999,0.686,1.0
Amanhã,Zimbra,139.652,0.621,0.463,0.526,0.353,0.0,0.149,0.0286,-4.782,206333.0,mpb,1.0,,,,,,,,,,,0.5505533333333333,0.76258,1.3128964059196617,1.0,2.0,0.9203,0.5529580000000001,0.706,1.0
Diz Que Sim,Lado de Cá,120.02,0.723,0.671,0.955,0.0737,0.000204,0.114,0.028,-8.217,209625.0,mpb,0.0,,,,,,,,,,,0.6524333333333333,0.89983,1.0616740088105725,0.999796,2.0,0.86305,0.766283,0.14739999999999998,1.0
Ogum / Oração de São Jorge - Ao Vivo,Maria Bethânia;Zeca Pagodinho,87.038,0.503,0.507,0.605,0.642,0.0,0.202,0.143,-11.759,252692.0,mpb,1.0,,,,,,,,,,,0.4494633333333333,0.72441,0.9729206963249516,1.0,0.0,0.8040166666666667,0.547141,0.716,1.0
Rosa Flor - Ao Vivo,Big Up;Maneva,97.56,0.789,0.671,0.534,0.729,1.43e-06,0.451,0.0936,-6.467,201322.0,mpb,1.0,,,,,,,,,,,0.6348,0.74893,1.158590308370044,0.99999857,1.0,0.8922166666666667,0.686793,0.542,1.0
Mulher Sem Razão,Adriana Calcanhotto,93.083,0.405,0.678,0.765,0.881,0.0223,0.0946,0.0261,-12.273,237546.0,mpb,0.0,,,,,,,,,,,0.5156383333333333,0.7832700000000001,0.5886627906976744,0.9777,1.0,0.7954500000000001,0.6240270000000001,0.238,1.0
Continuo a Te Esperar,Hotelo,109.934,0.847,0.665,0.954,0.0305,2.19e-06,0.0917,0.0465,-8.055,217416.0,mpb,0.0,,,,,,,,,,,0.6698233333333333,0.9010499999999999,1.2548148148148146,0.99999781,1.0,0.86575,0.801005,0.06099999999999994,1.0
Hoje Caminhei,Nicolas Candido,104.41,0.326,0.603,0.49,0.318,0.00113,0.0859,0.0801,-12.698,160171.0,mpb,1.0,,,,,,,,,,,0.47331666666666666,0.66902,0.5318107667210441,0.99887,1.0,0.7883666666666667,0.503902,0.636,1.0
Fale Mais,Lagum,144.922,0.431,0.675,0.217,0.659,6.44e-05,0.114,0.0328,-11.489,168640.0,mpb,1.0,,,,,,,,,,,0.6083366666666666,0.5719099999999999,0.6291970802919707,0.9999356,3.0,0.8085166666666666,0.499891,0.6819999999999999,1.0
É Seu,Lagum,158.731,0.526,0.414,0.1,0.577,0.0,0.0832,0.0378,-7.648,120757.0,mpb,1.0,,,,,,,,,,,0.5293516666666667,0.56352,1.2405660377358492,1.0,3.0,0.8725333333333334,0.39975200000000005,0.8460000000000001,1.0
Comigo Ninguém Pode,Mc Tha,150.098,0.645,0.762,0.671,0.369,0.00387,0.178,0.179,-8.14,196000.0,mpb,1.0,,,,,,,,,,,0.7246633333333334,0.7869999999999999,0.8354922279792746,0.99613,3.0,0.8643333333333333,0.7112,0.738,1.0
Universo Reduzido,Sandy,66.536,0.476,0.411,0.476,0.829,0.00107,0.089,0.0418,-8.05,202653.0,mpb,0.0,,,,,,,,,,,0.35919333333333325,0.7099,1.1306413301662708,0.99893,0.0,0.8658333333333333,0.47339,0.3420000000000001,1.0
All Star - Ao Vivo No Teatro Municipal De Niterói,Sandy,159.91,0.558,0.453,0.324,0.724,0.0,0.876,0.0392,-8.723,208106.0,mpb,0.0,,,,,,,,,,,0.5604166666666667,0.64237,1.205183585313175,1.0,3.0,0.8546166666666667,0.47763700000000003,0.552,1.0
Canção Noturna,Skank,140.477,0.735,0.628,0.683,0.107,0.118,0.0676,0.026,-6.782,238533.0,mpb,1.0,,,,,,,,,,,0.6686283333333334,0.80538,1.1520376175548588,0.882,3.0,0.8869666666666667,0.6888380000000001,0.21399999999999997,1.0
Flor De Lis - Ao Vivo,Emílio Santiago;Alcione,99.251,0.843,0.562,0.614,0.207,0.0,0.817,0.164,-6.49,169893.0,mpb,1.0,,,,,,,,,,,0.5993183333333334,0.7807,1.4737762237762235,1.0,1.0,0.8918333333333333,0.67857,0.4139999999999999,1.0
Angra Dos Reis,Legião Urbana,89.998,0.347,0.639,0.126,0.075,0.0107,0.115,0.0238,-13.023,301533.0,mpb,1.0,,,,,,,,,,,0.47359666666666667,0.52017,0.534668721109399,0.9893,0.0,0.78295,0.436917,0.15000000000000002,1.0
Fotografia,Leoni,103.502,0.527,0.671,0.58,0.898,0.000105,0.684,0.0784,-10.175,199426.0,mpb,0.0,,,,,,,,,,,0.5661033333333334,0.73025,0.7738619676945668,0.999895,1.0,0.8304166666666667,0.615525,0.20399999999999996,1.0
Do Fundo do Meu Coração - Versão Remasterizada,Roberto Carlos,75.948,0.255,0.54,0.179,0.258,0.00241,0.121,0.0284,-16.26,341733.0,mpb,1.0,,,,,,,,,,,0.37308,0.5089999999999999,0.4636363636363636,0.99759,0.0,0.7289999999999999,0.37920000000000004,0.516,1.0
"Triste, Louca ou Má",Mariana Aydar;Maria Gadú,93.414,0.593,0.462,0.594,0.235,0.0,0.216,0.0704,-7.398,260223.0,mpb,0.0,,,,,,,,,,,0.46459,0.7636200000000001,1.2563559322033897,1.0,1.0,0.8767,0.5578620000000001,0.47,1.0
"Nem Luxo, Nem Lixo - Ao Vivo",Rita Lee,125.375,0.622,0.539,0.228,0.228,1.13e-05,0.704,0.0476,-8.925,229773.0,mpb,1.0,,,,,,,,,,,0.5650583333333333,0.60195,1.1329690346083787,0.9999887,2.0,0.8512500000000001,0.507995,0.45599999999999996,1.0
Se Fiquei Esperando Meu Amor Passar,Legião Urbana,141.031,0.576,0.515,0.68,0.0175,3.28e-06,0.0985,0.0292,-13.707,295933.0,mpb,1.0,,,,,,,,,,,0.5653516666666667,0.73493,1.097142857142857,0.99999672,3.0,0.77155,0.5882930000000001,0.03500000000000003,1.0
Começaria Tudo Outra Vez,Gonzaguinha;Lenine,93.078,0.427,0.625,0.224,0.641,0.000544,0.335,0.0345,-10.857,236106.0,mpb,1.0,,,,,,,,,,,0.49573,0.58103,0.6724409448818898,0.999456,1.0,0.8190500000000001,0.481003,0.718,1.0
Trem-Bala: Especial Mães,Ana Vilela,90.049,0.28,0.367,0.402,0.776,6.15e-06,0.109,0.0344,-11.71,172120.0,mpb,0.0,,,,,,,,,,,0.3175816666666667,0.6436999999999999,0.7427055702917773,0.99999385,1.0,0.8048333333333333,0.37557,0.44799999999999995,1.0
José,Paulo Diniz,129.197,0.372,0.667,0.551,0.732,0.0,0.128,0.0568,-12.071,185800.0,mpb,1.0,,,,,,,,,,,0.5604283333333333,0.69969,0.5494830132939438,1.0,2.0,0.7988166666666667,0.5585690000000001,0.536,1.0
