track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,Unnamed: 0,id,artist_names,name,genres,key,mode,tempo,time_signature,artists_ids
Nós - Ao Vivo,Cássia Eller,105.903,0.764,0.588,0.557,0.544,3.48e-06,0.698,0.154,-9.266,178759.0,mpb,0.0,,,,,,,,,,
Caranguejo / O Cravo e a Rosa,Palavra Cantada,144.039,0.345,0.765,0.741,0.323,7.83e-06,0.321,0.0363,-8.858,135640.0,mpb,0.0,,,,,,,,,,
Chalana,Almir Sater,182.929,0.0955,0.266,0.249,0.805,0.0,0.0763,0.0333,-19.042,137600.0,mpb,0.0,,,,,,,,,,
Reggae Town (feat. Natiruts),Jota Quest;Natiruts,92.994,0.858,0.657,0.628,0.00662,2.45e-05,0.0597,0.0488,-6.361,224533.0,mpb,1.0,,,,,,,,,,
Sossego (Ao Vivo),Tim Maia,111.023,0.907,0.701,0.67,0.38,0.00647,0.663,0.0624,-5.938,205640.0,mpb,0.0,,,,,,,,,,
Segue o Seco - Ao Vivo,Marisa Monte,168.929,0.674,0.472,0.829,0.101,0.000151,0.112,0.055,-11.831,178133.0,mpb,0.0,,,,,,,,,,
Tão bem,Lulu Santos,87.157,0.658,0.581,0.746,0.63,0.0,0.246,0.0391,-11.49,244133.0,mpb,0.0,,,,,,,,,,
Como Eu Quero - Ao Vivo,Leoni,120.918,0.421,0.416,0.488,0.876,0.0,0.959,0.0391,-8.574,250440.0,mpb,0.0,,,,,,,,,,
Luz dos Olhos - Ao Vivo,Nando Reis;ANAVITÓRIA,79.511,0.595,0.437,0.393,0.588,3.42e-06,0.685,0.0401,-8.546,471253.0,mpb,0.0,,,,,,,,,,
Pot-Pourri: Amor Estou Sofrendo / Que Nem Iôiô / Doce Inimigo - Ao vivo,Jorge Aragão,104.407,0.818,0.47,0.886,0.679,0.755,0.756,0.0441,-10.298,488826.0,mpb,0.0,,,,,,,,,,
Enquanto durmo,Zélia Duncan,123.946,0.679,0.738,0.873,0.402,7.77e-05,0.153,0.0312,-7.631,263360.0,mpb,0.0,,,,,,,,,,
Acreditar,Dona Ivone Lara,90.629,0.577,0.506,0.695,0.38,0.0,0.919,0.112,-8.048,153333.0,mpb,0.0,,,,,,,,,,
Volta,Johnny Hooker,135.954,0.787,0.549,0.534,0.0809,0.0159,0.281,0.0417,-5.316,251250.0,mpb,0.0,,,,,,,,,,
Samba Do Approach,Zeca Baleiro,99.0,0.783,0.716,0.932,0.477,0.0,0.112,0.302,-6.711,229080.0,mpb,0.0,,,,,,,,,,
Acorda Amor,Chico Buarque,87.616,0.522,0.547,0.536,0.305,8.3e-05,0.125,0.0762,-13.369,140640.0,mpb,0.0,,,,,,,,,,
Envelheço Na Cidade,Ira!,127.336,0.93,0.405,0.432,0.0187,0.000216,0.356,0.0722,-5.573,247013.0,mpb,1.0,,,,,,,,,,
Abrázame Así - Versão Remasterizada,Roberto Carlos,87.012,0.239,0.461,0.232,0.863,0.0112,0.0885,0.0289,-10.691,279960.0,mpb,0.0,,,,,,,,,,
Tá Bom,Los Hermanos,98.099,0.472,0.78,0.837,0.745,4.71e-05,0.0984,0.0304,-7.239,138746.0,mpb,0.0,,,,,,,,,,
Os Anjos - Ao Vivo,Legião Urbana,177.177,0.966,0.35,0.217,0.173,5.65e-05,0.483,0.31,-5.934,149733.0,mpb,0.0,,,,,,,,,,
Fé Em Deus - Live From Brazil/2007,Diogo Nogueira,88.222,0.795,0.543,0.691,0.62,0.0,0.678,0.153,-7.565,230533.0,mpb,0.0,,,,,,,,,,
Esqueça (Forget Him),Fábio Jr.,113.25,0.367,0.454,0.142,0.137,2.87e-05,0.171,0.0285,-12.251,219493.0,mpb,0.0,,,,,,,,,,
Deixa o Verão,Los Hermanos,136.987,0.811,0.568,0.966,0.473,0.0997,0.261,0.0358,-6.509,159933.0,mpb,0.0,,,,,,,,,,
A Maçã,Raul Seixas,135.255,0.373,0.353,0.392,0.78,2.69e-06,0.251,0.0408,-9.679,202920.0,mpb,1.0,,,,,,,,,,
Táxi Lunar (feat. Geraldo Azevedo),Zé Ramalho;Geraldo Azevedo,123.526,0.41,0.637,0.347,0.343,5.66e-06,0.172,0.0296,-9.69,236933.0,mpb,0.0,,,,,,,,,,
Eu queria ter uma bomba,Barão Vermelho,140.734,0.629,0.602,0.41,0.252,0.0,0.699,0.0342,-6.777,193600.0,mpb,0.0,,,,,,,,,,
"Madalena - Ao Vivo Em Teatro Karl Marx,Cuba/2011",Diogo Nogueira,86.0,0.563,0.645,0.682,0.347,1.39e-05,0.685,0.0546,-10.995,147539.0,mpb,0.0,,,,,,,,,,
De Onde Eu Vim,Maria Bethânia,147.92,0.248,0.725,0.641,0.829,0.0,0.0713,0.0668,-13.546,224847.0,mpb,0.0,,,,,,,,,,
Ciranda da Rosa Vermelha - Ao Vivo,Elba Ramalho;Alceu Valença,98.053,0.723,0.626,0.456,0.565,0.0,0.49,0.0536,-7.324,256000.0,mpb,0.0,,,,,,,,,,
Faz um Carnaval Comigo,Pedro Luís;Batman Zavareze;Jade Baraldo,135.959,0.525,0.719,0.811,0.289,0.0,0.276,0.0653,-8.932,212469.0,mpb,0.0,,,,,,,,,,
Sinais de Fogo - Ao Vivo,Preta Gil;Ana Carolina,102.477,0.841,0.364,0.349,0.449,0.0,0.954,0.405,-8.882,329120.0,mpb,0.0,,,,,,,,,,
Cordeiro de Nanã,Mateus Aleluia;Fabiana Aleluia,128.918,0.363,0.42,0.518,0.897,0.000507,0.109,0.0338,-12.379,282760.0,mpb,0.0,,,,,,,,,,
Asa Branca,Luiz Gonzaga,121.021,0.612,0.687,0.962,0.472,0.0,0.0886,0.0322,-6.329,168266.0,mpb,0.0,,,,,,,,,,
É Proibido Fumar - Versão remasterizada,Roberto Carlos,147.116,0.628,0.544,0.871,0.0994,0.0,0.323,0.0323,-9.613,151800.0,mpb,0.0,,,,,,,,,,
Álibi (Ao Vivo),Djavan,87.208,0.404,0.314,0.105,0.342,2.73e-06,0.983,0.0546,-9.568,213573.0,mpb,0.0,,,,,,,,,,
Lilás (Ao Vivo),Djavan,145.475,0.865,0.421,0.58,0.104,3.85e-06,0.728,0.16,-6.677,273666.0,mpb,0.0,,,,,,,,,,
Esse Amor Chegou,Roberta Sá,117.286,0.355,0.821,0.588,0.854,0.0,0.104,0.0392,-7.15,152801.0,mpb,0.0,,,,,,,,,,
Queremos Saber - Ao Vivo,Cássia Eller,78.503,0.275,0.556,0.384,0.686,0.0,0.696,0.0619,-12.969,192666.0,mpb,0.0,,,,,,,,,,
Palpite,Anna Luisa,81.919,0.461,0.557,0.458,0.388,0.0,0.228,0.0283,-9.7,227960.0,mpb,0.0,,,,,,,,,,
A Estrada,Cidade Negra,96.12,0.886,0.692,0.853,0.277,4.86e-05,0.184,0.0417,-5.799,282093.0,mpb,0.0,,,,,,,,,,
Estardalhaço,Tulipa Ruiz,174.241,0.817,0.57,0.776,0.214,0.0,0.0771,0.0701,-4.657,172834.0,mpb,0.0,,,,,,,,,,
Brasil,Gal Costa,127.284,0.763,0.662,0.836,0.0155,0.0,0.223,0.0698,-8.695,168400.0,mpb,0.0,,,,,,,,,,
No Escuro,Sandy;Maria Gadú,119.979,0.359,0.668,0.363,0.489,0.0,0.183,0.0329,-8.73,176603.0,mpb,0.0,,,,,,,,,,
Me Dê Motivo,Tim Maia,66.814,0.511,0.489,0.0958,0.0366,0.00631,0.726,0.0482,-9.273,433133.0,mpb,0.0,,,,,,,,,,
Como Se O Amanha Não Fosse Chegar - Ao Vivo,Big Up,145.22,0.688,0.483,0.579,0.806,3.47e-06,0.681,0.0317,-2.578,182810.0,mpb,0.0,,,,,,,,,,
Cabelo pixaim - Ao vivo,Jorge Aragão,115.783,0.875,0.453,0.66,0.38,0.34,0.902,0.107,-8.719,195773.0,mpb,0.0,,,,,,,,,,
Se Você Fosse Minha,Maglore,90.862,0.759,0.554,0.725,0.0131,0.0312,0.479,0.033,-5.651,229547.0,mpb,1.0,,,,,,,,,,
O Tempo se Transforma em Memória,Ana Carolina,90.004,0.659,0.67,0.905,0.288,0.0,0.36,0.0391,-9.986,136132.0,mpb,0.0,,,,,,,,,,
Saber Amar,Os Paralamas Do Sucesso,117.092,0.428,0.723,0.672,0.277,0.192,0.153,0.032,-13.969,205640.0,mpb,0.0,,,,,,,,,,
Flerte,Rachel Reis,90.009,0.727,0.48,0.631,0.442,0.252,0.0812,0.0864,-6.671,142911.0,mpb,0.0,,,,,,,,,,
Eu Vou Fazer Você Voar,Alceu Valença,101.047,0.54,0.607,0.532,0.37,0.00196,0.264,0.0355,-14.257,216053.0,mpb,0.0,,,,,,,,,,
O Amor Não Sabe Esperar,Os Paralamas Do Sucesso;Marisa Monte,168.306,0.515,0.657,0.667,0.0843,3.4e-06,0.164,0.0811,-9.965,241560.0,mpb,0.0,,,,,,,,,,
Maio - Ao Vivo,Kid Abelha,124.029,0.791,0.648,0.699,0.559,3.14e-06,0.892,0.0299,-7.734,177093.0,mpb,0.0,,,,,,,,,,
Guerra e Paz,Jota Quest,93.995,0.626,0.741,0.827,0.0882,0.000192,0.11,0.0332,-8.036,185815.0,mpb,1.0,,,,,,,,,,
Caeu,Liniker e os Caramelows;Liniker;Caramelows,135.04,0.544,0.629,0.469,0.269,0.0,0.119,0.0483,-6.39,262893.0,mpb,0.0,,,,,,,,,,
Seja Como For,Banda do Mar,120.011,0.554,0.574,0.685,0.168,0.0,0.143,0.0272,-6.928,219320.0,mpb,0.0,,,,,,,,,,
Além do Que Se Vê - Ao Vivo,Los Hermanos,142.222,0.771,0.431,0.311,0.00934,0.000453,0.481,0.0582,-8.85,224813.0,mpb,0.0,,,,,,,,,,
Nesse Sofá,Bala Desejo;Dora Morelenbaum;Zé Ibarra;Julia Mestre;Lucas Nunes,118.555,0.275,0.438,0.173,0.761,0.000381,0.111,0.0381,-12.096,317255.0,mpb,0.0,,,,,,,,,,
E.C.T.,Cássia Eller,120.173,0.681,0.804,0.699,0.264,0.0,0.251,0.0344,-7.97,228892.0,mpb,0.0,,,,,,,,,,
Educação sentimental II,Kid Abelha,139.678,0.712,0.659,0.857,0.00673,0.00128,0.17,0.0263,-9.233,291906.0,mpb,0.0,,,,,,,,,,
O Passageiro (The Passenger),Capital Inicial,141.841,0.592,0.561,0.62,0.124,0.0,0.134,0.0282,-9.55,255893.0,mpb,1.0,,,,,,,,,,
Tudo com você - Remasterizado em 2001,Lulu Santos,120.363,0.762,0.813,0.772,0.432,0.000124,0.0918,0.0482,-6.712,181080.0,mpb,0.0,,,,,,,,,,
Jardins Da Babilônia,Rita Lee;Roberto De Carvalho,124.449,0.701,0.618,0.889,0.072,0.0,0.0627,0.0611,-11.905,190960.0,mpb,0.0,,,,,,,,,,
Gostoso Demais,Elba Ramalho;Dominguinhos,175.539,0.606,0.564,0.803,0.599,9.33e-05,0.275,0.0664,-12.175,234160.0,mpb,0.0,,,,,,,,,,
Conversa de Botas Batidas - Ao Vivo,Los Hermanos,136.296,0.755,0.363,0.436,0.463,0.00226,0.906,0.051,-8.784,288723.0,mpb,0.0,,,,,,,,,,
Vamos Viver,Detonautas Roque Clube,130.018,0.766,0.576,0.886,0.0755,0.00335,0.111,0.027,-5.798,199386.0,mpb,0.0,,,,,,,,,,
A Vida Quis Assim,Oswaldo Montenegro,59.987,0.36,0.664,0.247,0.806,0.0,0.107,0.0407,-8.835,224614.0,mpb,0.0,,,,,,,,,,
Waiting For You (Party On),Jota Quest,127.933,0.787,0.765,0.477,0.0544,0.0,0.099,0.0792,-6.114,160826.0,mpb,1.0,,,,,,,,,,
Saudosa Maloca,Adoniran Barbosa,96.544,0.624,0.695,0.774,0.636,1.83e-06,0.143,0.219,-12.002,139960.0,mpb,0.0,,,,,,,,,,
O Caramujo e a Saúva,Palavra Cantada,125.551,0.515,0.723,0.705,0.824,0.0,0.146,0.171,-6.206,178640.0,mpb,0.0,,,,,,,,,,
Eu e Ela,Vander Lee,169.595,0.515,0.442,0.575,0.753,0.0,0.133,0.0385,-8.239,217840.0,mpb,0.0,,,,,,,,,,
Cabelo Loiro,Almir Sater,143.234,0.297,0.733,0.963,0.949,1.4e-06,0.222,0.0543,-12.708,59426.0,mpb,0.0,,,,,,,,,,
Carcará,Maria Bethânia,130.964,0.679,0.653,0.877,0.673,0.000441,0.608,0.0714,-7.354,163160.0,mpb,0.0,,,,,,,,,,
Você Vai Lembrar De Mim,Nenhum De Nós,188.061,0.732,0.384,0.302,0.0209,0.0,0.173,0.0317,-6.518,289666.0,mpb,0.0,,,,,,,,,,
Swing de Campo Grande,Casuarina,101.904,0.813,0.599,0.77,0.746,0.00544,0.944,0.053,-8.705,207800.0,mpb,0.0,,,,,,,,,,
Nos lençóis desse reggae,Zélia Duncan,113.351,0.724,0.579,0.804,0.156,3.86e-05,0.0372,0.0483,-7.28,270160.0,mpb,0.0,,,,,,,,,,
Sapato 36,Raul Seixas,173.498,0.5,0.369,0.56,0.0223,0.0,0.083,0.0422,-11.338,199533.0,mpb,0.0,,,,,,,,,,
Quem Não Quer Sou Eu (Ao Vivo),Seu Jorge,97.664,0.693,0.554,0.506,0.354,0.00092,0.834,0.0562,-6.85,324253.0,mpb,0.0,,,,,,,,,,
Areia,Sandy;Lucas Lima,87.041,0.209,0.358,0.106,0.817,0.0,0.106,0.0329,-10.562,223579.0,mpb,0.0,,,,,,,,,,
Pétala (Ao Vivo),Djavan,133.766,0.441,0.374,0.112,0.272,0.000104,0.951,0.0299,-8.167,261200.0,mpb,0.0,,,,,,,,,,
Na Puxada da Rede,Maze;José Gil;Mariá Pinkusfeld,96.05,0.705,0.712,0.886,0.748,0.0,0.694,0.0664,-5.589,219754.0,mpb,0.0,,,,,,,,,,
Chega de Saudade,Toquinho,86.994,0.543,0.66,0.423,0.628,0.0135,0.0834,0.0457,-12.914,152880.0,mpb,0.0,,,,,,,,,,
Vapor Barato (feat. Zeca Baleiro),Gal Costa;Zeca Baleiro,123.647,0.403,0.537,0.237,0.533,0.0,0.966,0.0356,-10.054,411733.0,mpb,0.0,,,,,,,,,,
Fim do Horizonte,Diogo Nogueira;Hamilton De Holanda,73.788,0.533,0.613,0.579,0.684,0.000701,0.0863,0.191,-7.584,200608.0,mpb,0.0,,,,,,,,,,
Canção Com Teu Nome,Luamarte,115.982,0.292,0.647,0.353,0.725,0.0,0.138,0.0286,-10.813,254185.0,mpb,0.0,,,,,,,,,,
Endereço,Jorge Vercillo,173.965,0.706,0.538,0.679,0.518,0.0,0.229,0.0726,-5.416,205025.0,mpb,0.0,,,,,,,,,,
Pulmões,Paulo Nazareth;Marcos Almeida;Os Arrais,93.248,0.344,0.298,0.132,0.279,0.0107,0.0979,0.0281,-11.043,254326.0,mpb,0.0,,,,,,,,,,
O Segundo Sol,Gilberto Gil,149.95,0.621,0.672,0.821,0.104,0.0,0.269,0.031,-7.001,257545.0,mpb,0.0,,,,,,,,,,
Incrivelmente,Projeto Norte,96.911,0.412,0.592,0.192,0.563,4e-05,0.102,0.0263,-9.381,267972.0,mpb,0.0,,,,,,,,,,
Você,Os Paralamas Do Sucesso,144.438,0.382,0.823,0.749,0.0926,0.00495,0.108,0.0736,-10.552,196506.0,mpb,0.0,,,,,,,,,,
Lindo Lago do Amor,Adriana Partimpim,125.467,0.395,0.67,0.625,0.632,9.52e-05,0.124,0.0277,-10.742,170986.0,mpb,0.0,,,,,,,,,,
Onde Você Mora? (Acústico),Cidade Negra,90.015,0.738,0.719,0.783,0.129,0.00115,0.0718,0.061,-4.682,298293.0,mpb,0.0,,,,,,,,,,
Olhos Vermelhos,Capital Inicial,133.741,0.455,0.339,0.229,0.0141,0.0,0.136,0.0287,-7.308,213960.0,mpb,0.0,,,,,,,,,,
Começa Tudo Outra Vez,Roberta Campos;Humberto Gessinger,98.037,0.5,0.567,0.473,0.41,0.000474,0.126,0.0256,-10.813,192634.0,mpb,0.0,,,,,,,,,,
Vi Mamãe Oxum Na Cachoeira - Live,Mariene De Castro,126.911,0.697,0.59,0.815,0.75,0.000163,0.621,0.0323,-8.046,105240.0,mpb,0.0,,,,,,,,,,
Tomara,Alceu Valença,103.19,0.558,0.565,0.51,0.0983,0.0027,0.423,0.0259,-7.957,197866.0,mpb,0.0,,,,,,,,,,
Tendência - Ao vivo,Jorge Aragão,100.979,0.503,0.69,0.446,0.753,2.97e-06,0.319,0.0568,-11.697,213946.0,mpb,0.0,,,,,,,,,,
Lisbela,Dominguinhos,143.878,0.676,0.655,0.923,0.622,0.0,0.127,0.039,-6.554,189360.0,mpb,1.0,,,,,,,,,,
Quero Te Encontrar,MAR ABERTO,89.992,0.126,0.797,0.759,0.411,0.0,0.188,0.0456,-16.515,151046.0,mpb,0.0,,,,,,,,,,
Quase Nada,Zeca Baleiro,89.989,0.698,0.582,0.81,0.275,9.76e-05,0.39,0.0261,-9.051,238466.0,mpb,0.0,,,,,,,,,,
Nem me lembro mais,Detonautas Roque Clube,152.062,0.797,0.589,0.562,0.1,9.52e-06,0.723,0.0438,-8.213,212440.0,mpb,0.0,,,,,,,,,,
O Telefone Tocou Novamente,Los Sebosos Postizos,151.498,0.532,0.326,0.589,0.113,1.49e-05,0.19,0.035,-8.066,273720.0,mpb,0.0,,,,,,,,,,
Eu Tive Um Sonho - Ao Vivo,Kid Abelha,113.927,0.751,0.648,0.559,0.185,0.000204,0.766,0.0276,-7.795,197240.0,mpb,0.0,,,,,,,,,,
Every Little Thing She Does Is Magic,Emmerson Nogueira,154.775,0.415,0.549,0.39,0.815,0.0,0.276,0.0298,-8.981,190400.0,mpb,0.0,,,,,,,,,,
Eu Escolhi Você,Clarice Falcão,157.95,0.826,0.54,0.64,0.191,9.42e-06,0.0769,0.0717,-3.638,171990.0,mpb,0.0,,,,,,,,,,
Canção Da América (Unencounter) - Acústico,Milton Nascimento,96.549,0.137,0.416,0.322,0.859,0.0,0.0912,0.0327,-13.014,245472.0,mpb,0.0,,,,,,,,,,
O Sol (feat. Milton Nascimento) - Acústico,Jota Quest;Milton Nascimento,79.599,0.557,0.432,0.249,0.63,0.000565,0.688,0.0408,-9.57,389297.0,mpb,0.0,,,,,,,,,,
Quem Sabe Isso Quer Dizer Amor,Roberta Campos,71.048,0.518,0.474,0.29,0.317,0.0,0.125,0.0276,-6.453,202613.0,mpb,0.0,,,,,,,,,,
Táxi Lunar,Geraldo Azevedo,145.703,0.47,0.655,0.577,0.237,0.00163,0.128,0.0356,-11.395,231066.0,mpb,0.0,,,,,,,,,,
Repentista Marvel,Zé Ramalho;Andreas Kisser,176.032,0.736,0.62,0.78,0.118,0.0,0.163,0.302,-8.351,229000.0,mpb,0.0,,,,,,,,,,
Mais Do Mesmo - Ao Vivo Em São Paulo / 1999,Legião Urbana,168.135,0.859,0.39,0.653,0.337,0.0,0.557,0.439,-5.506,264426.0,mpb,0.0,,,,,,,,,,
Pra Começar - Live,Marina Lima,119.562,0.854,0.658,0.516,0.467,0.137,0.578,0.0323,-6.796,266960.0,mpb,0.0,,,,,,,,,,
Virgem,Marina Lima,120.105,0.567,0.66,0.133,0.73,2.79e-05,0.166,0.0287,-8.209,243093.0,mpb,0.0,,,,,,,,,,
Canto da Sereia,Rachel Reis,75.207,0.281,0.509,0.168,0.975,0.481,0.546,0.0368,-13.918,33408.0,mpb,0.0,,,,,,,,,,
Além De Tudo - Ao Vivo,Benito Di Paula,130.639,0.484,0.55,0.967,0.395,0.0,0.202,0.0282,-11.812,227960.0,mpb,0.0,,,,,,,,,,
A Festa Do Santo Reis,Tim Maia,138.301,0.831,0.565,0.839,0.125,0.0,0.0992,0.046,-8.476,160685.0,mpb,0.0,,,,,,,,,,
"Começo, Meio e Fim (Ao Vivo)",Roupa Nova,86.894,0.407,0.356,0.262,0.524,0.0,0.171,0.0246,-10.554,287440.0,mpb,0.0,,,,,,,,,,
A Terceira Lâmina,Zé Ramalho,89.821,0.759,0.59,0.808,0.0706,0.0118,0.192,0.042,-7.477,231640.0,mpb,0.0,,,,,,,,,,
As Cartas Que Eu Não Mando - Ao Vivo,Leoni,93.951,0.47,0.532,0.835,0.827,0.0,0.764,0.0422,-8.821,195226.0,mpb,0.0,,,,,,,,,,
Alívio Imediato - Ao Vivo,Engenheiros Do Hawaii,175.938,0.769,0.332,0.35,0.158,1.46e-06,0.704,0.0416,-4.984,210650.0,mpb,0.0,,,,,,,,,,
Chão de Giz - Ao Vivo,Zé Ramalho;Elba Ramalho,108.275,0.403,0.354,0.189,0.754,0.0,0.477,0.0292,-8.553,288426.0,mpb,0.0,,,,,,,,,,
Desconstruindo Amélia,Pitty,118.01,0.838,0.644,0.645,0.0488,2.83e-06,0.207,0.0649,-5.389,241880.0,mpb,0.0,,,,,,,,,,
"Rios, Pontes e Overdrives",Chico Science;Nação Zumbi,112.986,0.818,0.747,0.891,0.0209,0.03,0.363,0.0366,-9.055,243573.0,mpb,1.0,,,,,,,,,,
Garota Dourada,Pepeu Gomes,123.131,0.219,0.616,0.251,0.798,0.0,0.141,0.0306,-9.327,272000.0,mpb,0.0,,,,,,,,,,
Lamento,Tim Maia,108.448,0.318,0.473,0.361,0.981,0.18,0.176,0.0367,-13.483,211426.0,mpb,0.0,,,,,,,,,,
Outono,Priscila Tossan,120.033,0.283,0.72,0.437,0.83,6.95e-05,0.111,0.0417,-11.61,210349.0,mpb,0.0,,,,,,,,,,
Meu Erro,Os Paralamas Do Sucesso,110.965,0.949,0.582,0.688,0.00101,1.76e-05,0.688,0.0617,-7.495,243666.0,mpb,0.0,,,,,,,,,,
Solamento,Tuyo,80.521,0.39,0.338,0.4,0.824,0.0,0.318,0.0323,-8.383,234509.0,mpb,0.0,,,,,,,,,,
All Star - Show Luz Do Solo,Cássia Eller,163.722,0.271,0.348,0.259,0.884,0.0,0.57,0.0425,-11.433,217666.0,mpb,0.0,,,,,,,,,,
Drão,Milton Nascimento,74.359,0.151,0.316,0.102,0.958,0.000383,0.152,0.0344,-13.062,251250.0,mpb,0.0,,,,,,,,,,
é bom,Big Up,96.865,0.494,0.641,0.627,0.521,0.0,0.123,0.114,-7.275,157165.0,mpb,0.0,,,,,,,,,,
Luz Do Bem,Big Up,92.004,0.583,0.727,0.728,0.0805,0.0,0.21,0.0499,-8.111,170068.0,mpb,0.0,,,,,,,,,,
Ali - Ao Vivo,Skank,83.692,0.849,0.262,0.308,0.119,0.0,0.971,0.0489,-3.791,337506.0,mpb,0.0,,,,,,,,,,
Girassol,Alceu Valença,109.021,0.576,0.406,0.556,0.563,0.0,0.327,0.0275,-6.057,186866.0,mpb,0.0,,,,,,,,,,
Quantas Vidas Você Tem? - Ao Vivo,Paulinho Moska,80.007,0.393,0.573,0.4,0.789,0.000254,0.602,0.0268,-10.713,165040.0,mpb,0.0,,,,,,,,,,
Problemas / Quem de Nós Dois (La Mia Storia Tra Le Dita),Ana Carolina,83.605,0.66,0.488,0.385,0.131,1.67e-06,0.962,0.0325,-7.777,264440.0,mpb,0.0,,,,,,,,,,
O Tempo Não Pára - Ao Vivo No Rio De Janeiro / 1988,Cazuza,76.632,0.778,0.395,0.366,0.00787,0.0,0.662,0.0483,-9.806,286266.0,mpb,0.0,,,,,,,,,,
Caleidoscópio,Os Paralamas Do Sucesso,92.912,0.439,0.637,0.754,0.178,3.98e-05,0.0738,0.0262,-15.998,211253.0,mpb,0.0,,,,,,,,,,
Pausa - Acústico,Vicka,117.965,0.196,0.737,0.217,0.869,0.0,0.109,0.0363,-16.023,202394.0,mpb,0.0,,,,,,,,,,
Janaina,Otto,172.355,0.705,0.499,0.881,0.355,0.000107,0.135,0.0548,-6.589,280440.0,mpb,0.0,,,,,,,,,,
Pombinha Branca,Palavra Cantada,112.057,0.178,0.771,0.554,0.97,0.000847,0.133,0.051,-9.699,97133.0,mpb,0.0,,,,,,,,,,
Sinal Fechado,Paulinho Da Viola,122.737,0.184,0.555,0.259,0.987,0.711,0.0975,0.0365,-16.305,183626.0,mpb,0.0,,,,,,,,,,
Entreolhares (The Way You're Looking at Me) (feat. John Legend),Ana Carolina;John Legend,87.688,0.661,0.438,0.789,0.64,0.0,0.226,0.0533,-9.339,206573.0,mpb,0.0,,,,,,,,,,
Segue o Seco,Marisa Monte,163.819,0.583,0.593,0.96,0.00837,8.92e-05,0.225,0.0429,-9.94,302093.0,mpb,0.0,,,,,,,,,,
Lealdade Coragem Verdade - De “Mulan”,Sandy,142.807,0.385,0.605,0.451,0.519,0.0,0.0911,0.031,-6.735,164438.0,mpb,0.0,,,,,,,,,,
Non Je Ne Regrette Rien - Ao Vivo,Cássia Eller,108.448,0.393,0.348,0.164,0.339,0.0,0.947,0.0392,-11.108,172332.0,mpb,0.0,,,,,,,,,,
Ai Que Saudade D'Ocê - Ao Vivo,Geraldo Azevedo,106.256,0.399,0.507,0.327,0.82,0.000432,0.639,0.0282,-12.533,195133.0,mpb,0.0,,,,,,,,,,
Diáspora,Tribalistas,106.403,0.455,0.454,0.539,0.731,0.00409,0.0738,0.0703,-13.277,243977.0,mpb,0.0,,,,,,,,,,
A Pedra Mais Alta,O Teatro Mágico,101.022,0.455,0.691,0.378,0.873,0.00283,0.139,0.0288,-10.348,231160.0,mpb,0.0,,,,,,,,,,
Por Onde Andei - Ao Vivo Em São Paulo / 2007,Nando Reis,177.73,0.824,0.385,0.749,0.178,0.0,0.756,0.0524,-6.891,239520.0,mpb,0.0,,,,,,,,,,
Como Dizia O Mestre,Benito Di Paula,87.092,0.477,0.579,0.398,0.137,0.0,0.0765,0.0327,-9.784,171666.0,mpb,0.0,,,,,,,,,,
Amar é...,Roupa Nova,203.458,0.579,0.418,0.632,0.243,0.0,0.177,0.0298,-8.883,270480.0,mpb,0.0,,,,,,,,,,
Sonho Meu - Ao Vivo,Maria Bethânia;Zeca Pagodinho,81.031,0.702,0.598,0.838,0.796,0.000125,0.913,0.0483,-8.074,251266.0,mpb,0.0,,,,,,,,,,
Som,Rachel Reis,96.013,0.558,0.79,0.761,0.408,0.0388,0.114,0.0408,-5.771,177322.0,mpb,0.0,,,,,,,,,,
Te Conecta,Pitty,146.034,0.84,0.669,0.868,0.0228,0.00026,0.154,0.0341,-5.0,231501.0,mpb,0.0,,,,,,,,,,
More Than Words,Emmerson Nogueira,115.792,0.293,0.746,0.869,0.66,0.0,0.0536,0.0417,-9.928,233933.0,mpb,0.0,,,,,,,,,,
Veraneio Vascaina,Capital Inicial,101.911,0.958,0.459,0.434,0.00681,3.93e-06,0.0923,0.138,-3.312,135400.0,mpb,0.0,,,,,,,,,,
Vai Ficar Na Saudade,Benito Di Paula,106.01,0.352,0.638,0.491,0.27,5.12e-05,0.0867,0.0272,-10.593,252106.0,mpb,0.0,,,,,,,,,,
Força Estranha - Versão Remasterizada,Roberto Carlos,122.457,0.762,0.617,0.732,0.604,0.0,0.0815,0.0334,-5.19,229360.0,mpb,0.0,,,,,,,,,,
Mudanças,Vanusa,72.068,0.474,0.483,0.428,0.614,0.0,0.585,0.0457,-7.286,197930.0,mpb,0.0,,,,,,,,,,
Tímida - Ao Vivo,Roupa Nova,78.981,0.555,0.497,0.616,0.42,0.0,0.926,0.0426,-11.706,245146.0,mpb,0.0,,,,,,,,,,
Onde deus possa me ouvir - Ao vivo,Vander Lee,126.055,0.339,0.458,0.306,0.887,0.0,0.72,0.036,-8.041,217013.0,mpb,0.0,,,,,,,,,,
Pra Ser Sincero - Ao Vivo,Engenheiros Do Hawaii,68.198,0.604,0.341,0.244,0.325,3.84e-05,0.951,0.074,-7.346,201388.0,mpb,0.0,,,,,,,,,,
Trac-Trac,Os Paralamas Do Sucesso,129.985,0.846,0.56,0.477,0.000647,0.0,0.0769,0.0412,-6.816,232066.0,mpb,0.0,,,,,,,,,,
